Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,gnndp,xdp,tdp,gnnedp,predp,preedp,gnnlr,prelr,hiddim,batch_size
cora_runyn96h8ak_NCN_hyper274w02rn,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.0,0.4,0.0001,0.0001,64,1024
cora_runyn96h8ak_NCN_hyperqm3nttj1,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.0,0.4,0.001,0.001,64,2048
cora_runyn96h8ak_NCN_hypertfnn5dm8,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.0,0.4,0.001,0.0001,64,2048
cora_runyn96h8ak_NCN_hyper6bkp2bu3,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.0,0.4,0.0001,0.001,64,2048
cora_runyn96h8ak_NCN_hyper623elnea,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.0,0.4,0.0001,0.0001,64,2048
cora_runyn96h8ak_NCN_hyperu9e46rw4,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.05,0.0,0.001,0.001,64,256
cora_runyn96h8ak_NCN_hyper20zf42ti,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.05,0.0,0.001,0.0001,64,256
cora_runyn96h8ak_NCN_hypersqghd38k,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.05,0.0,0.0001,0.001,64,256
cora_runyn96h8ak_NCN_hyperus3416ho,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.05,0.0,0.0001,0.0001,64,256
cora_runyn96h8ak_NCN_hyper25tvvb5r,45.45,56.92,81.03,86.96,95.26,98.42,56.68,45.45,56.92,81.03,86.96,95.26,98.42,96.11,96.79,88.93,0.2,0.0,0.0,0.0,0.05,0.0,0.001,0.001,64,512
