Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,hidden_channels,batch_size,lr,max_hash_hops,label_dropout,feature_dropout
arxiv_2023_runn8os0vw5_BUDDY_hypercyj2p3z8,19.35,24.91,44.52,48.58,51.26,59.03,27.49,19.35,24.91,44.52,48.58,51.26,59.03,85.04,88.27,74.63,512,1024,0.001,2,0.5,0.1
arxiv_2023_runn8os0vw5_BUDDY_hypernakj0eko,19.35,24.91,44.52,48.58,51.26,59.03,27.49,19.35,24.91,44.52,48.58,51.26,59.03,85.04,88.27,74.63,512,1024,0.001,2,0.5,0.3
arxiv_2023_runn8os0vw5_BUDDY_hyper0miixv4i,19.35,24.91,44.52,48.58,51.26,59.03,27.49,19.35,24.91,44.52,48.58,51.26,59.03,85.04,88.27,74.63,512,1024,0.001,2,0.5,0.5
arxiv_2023_runn8os0vw5_BUDDY_hyperlcvkh80n,19.35,24.91,44.52,48.58,51.26,59.03,27.49,19.35,24.91,44.52,48.58,51.26,59.03,85.04,88.27,74.63,512,1024,0.001,3,0.1,0.1
arxiv_2023_runn8os0vw5_BUDDY_hypersh9qcic2,19.35,24.91,44.52,48.58,51.26,59.03,27.49,19.35,24.91,44.52,48.58,51.26,59.03,85.04,88.27,74.63,512,1024,0.001,3,0.1,0.3
arxiv_2023_runn8os0vw5_BUDDY_hyperjf1nzbdm,19.35,24.91,44.52,48.58,51.26,59.03,27.49,19.35,24.91,44.52,48.58,51.26,59.03,85.04,88.27,74.63,512,1024,0.001,3,0.1,0.5
arxiv_2023_runn8os0vw5_BUDDY_hyper4gp0fig7,19.35,24.91,44.52,48.58,51.26,59.03,27.49,19.35,24.91,44.52,48.58,51.26,59.03,85.04,88.27,74.63,512,1024,0.001,3,0.3,0.1
arxiv_2023_runn8os0vw5_BUDDY_hypersz8ql832,19.35,24.91,44.52,48.58,51.26,59.03,27.49,19.35,24.91,44.52,48.58,51.26,59.03,85.04,88.27,74.63,512,1024,0.001,3,0.3,0.3
arxiv_2023_runn8os0vw5_BUDDY_hyper1elhhvev,19.35,24.91,44.52,48.58,51.26,59.03,27.49,19.35,24.91,44.52,48.58,51.26,59.03,85.04,88.27,74.63,512,1024,0.001,3,0.3,0.5
arxiv_2023_runn8os0vw5_BUDDY_hyperxlqli282,19.35,24.91,44.52,48.58,51.26,59.03,27.49,19.35,24.91,44.52,48.58,51.26,59.03,85.04,88.27,74.63,512,1024,0.001,3,0.5,0.1
arxiv_2023_runn8os0vw5_BUDDY_hyperhedoqdzy,19.35,24.91,44.52,48.58,51.26,59.03,27.49,19.35,24.91,44.52,48.58,51.26,59.03,85.04,88.27,74.63,512,1024,0.001,3,0.5,0.3
arxiv_2023_runn8os0vw5_BUDDY_hyper9oxk53ns,19.35,24.91,44.52,48.58,51.26,59.03,27.49,19.35,24.91,44.52,48.58,51.26,59.03,85.04,88.27,74.63,512,1024,0.001,3,0.5,0.5
arxiv_2023_runn8os0vw5_BUDDY_hyperyw57t5n8,19.35,24.91,44.52,48.58,51.26,59.03,27.49,19.35,24.91,44.52,48.58,51.26,59.03,85.04,88.27,74.63,512,1024,0.0001,2,0.1,0.1
arxiv_2023_runn8os0vw5_BUDDY_hyper508wtpxo,19.35,24.91,44.52,48.58,51.26,59.03,27.49,19.35,24.91,44.52,48.58,51.26,59.03,85.04,88.27,74.63,512,1024,0.0001,2,0.1,0.3
arxiv_2023_runn8os0vw5_BUDDY_hyperuph723wm,19.35,24.91,44.52,48.58,51.26,59.03,27.49,19.35,24.91,44.52,48.58,51.26,59.03,85.04,88.27,74.63,512,1024,0.0001,2,0.1,0.5
arxiv_2023_runn8os0vw5_BUDDY_hypernku0e5ut,19.35,24.91,44.52,48.58,51.26,59.03,27.49,19.35,24.91,44.52,48.58,51.26,59.03,85.04,88.27,74.63,512,1024,0.0001,2,0.3,0.1
arxiv_2023_runn8os0vw5_BUDDY_hyperyya04rrl,19.35,24.91,44.52,48.58,51.26,59.03,27.49,19.35,24.91,44.52,48.58,51.26,59.03,85.04,88.27,74.63,512,1024,0.0001,2,0.3,0.3
arxiv_2023_runn8os0vw5_BUDDY_hyper96y8tj54,19.35,24.91,44.52,48.58,51.26,59.03,27.49,19.35,24.91,44.52,48.58,51.26,59.03,85.04,88.27,74.63,512,1024,0.0001,2,0.3,0.5
arxiv_2023_runn8os0vw5_BUDDY_hyper0mrrghd2,19.35,24.91,44.52,48.58,51.26,59.03,27.49,19.35,24.91,44.52,48.58,51.26,59.03,85.04,88.27,74.63,512,1024,0.0001,2,0.5,0.1
arxiv_2023_runn8os0vw5_BUDDY_hypers4j5kgi2,19.35,24.91,44.52,48.58,51.26,59.03,27.49,19.35,24.91,44.52,48.58,51.26,59.03,85.04,88.27,74.63,512,1024,0.0001,2,0.5,0.3
arxiv_2023_runn8os0vw5_BUDDY_hyperw09rsqfk,19.35,24.91,44.52,48.58,51.26,59.03,27.49,19.35,24.91,44.52,48.58,51.26,59.03,85.04,88.27,74.63,512,1024,0.0001,2,0.5,0.5
arxiv_2023_runn8os0vw5_BUDDY_hyperrw6ffspr,19.35,24.91,44.52,48.58,51.26,59.03,27.49,19.35,24.91,44.52,48.58,51.26,59.03,85.04,88.27,74.63,512,1024,0.0001,3,0.1,0.1
arxiv_2023_runn8os0vw5_BUDDY_hyperxpc0kfe8,19.35,24.91,44.52,48.58,51.26,59.03,27.49,19.35,24.91,44.52,48.58,51.26,59.03,85.04,88.27,74.63,512,1024,0.0001,3,0.1,0.3
arxiv_2023_runn8os0vw5_BUDDY_hyperctc9w59g,19.35,24.91,44.52,48.58,51.26,59.03,27.49,19.35,24.91,44.52,48.58,51.26,59.03,85.04,88.27,74.63,512,1024,0.0001,3,0.1,0.5
arxiv_2023_runn8os0vw5_BUDDY_hyper8v3p0ki0,19.35,24.91,44.52,48.58,51.26,59.03,27.49,19.35,24.91,44.52,48.58,51.26,59.03,85.04,88.27,74.63,512,1024,0.0001,3,0.3,0.1
arxiv_2023_runn8os0vw5_BUDDY_hyperjh5b1dtr,19.35,24.91,44.52,48.58,51.26,59.03,27.49,19.35,24.91,44.52,48.58,51.26,59.03,85.04,88.27,74.63,512,1024,0.0001,3,0.3,0.3
arxiv_2023_runn8os0vw5_BUDDY_hyperb9j137dh,19.35,24.91,44.52,48.58,51.26,59.03,27.49,19.35,24.91,44.52,48.58,51.26,59.03,85.04,88.27,74.63,512,1024,0.0001,3,0.3,0.5
arxiv_2023_runn8os0vw5_BUDDY_hyperal5ku1id,19.35,24.91,44.52,48.58,51.26,59.03,27.49,19.35,24.91,44.52,48.58,51.26,59.03,85.04,88.27,74.63,512,1024,0.0001,3,0.5,0.1
arxiv_2023_runn8os0vw5_BUDDY_hyperqxfccxii,19.35,24.91,44.52,48.58,51.26,59.03,27.49,19.35,24.91,44.52,48.58,51.26,59.03,85.04,88.27,74.63,512,1024,0.0001,3,0.5,0.3
arxiv_2023_runn8os0vw5_BUDDY_hyperou3jwxiz,19.35,24.91,42.56,48.58,53.83,58.93,27.49,19.35,24.91,42.56,48.58,53.83,58.93,85.04,88.27,74.63,512,1024,0.0001,3,0.5,0.5
Best,20.43,25.12,44.52,48.58,53.83,61.81,27.49,20.43,25.12,44.52,48.58,53.83,61.81,85.36,88.36,80.24,512,1024,0.01,3,0.5,0.5
