Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,probscale,pt,proboffset,batch_size
arxiv_2023_runxacw578n_NCNC_hyperfp4glnrb,44.73,93.41,97.92,98.48,98.99,99.24,86.83,44.73,93.41,97.92,98.48,98.99,99.24,99.73,99.79,98.2,3.0,0.1,2.0,256
arxiv_2023_runxacw578n_NCNC_hyper613vyb9y,44.73,93.41,97.92,98.48,98.99,99.24,86.83,44.73,93.41,97.92,98.48,98.99,99.24,99.73,99.79,98.2,3.0,0.3,2.0,256
arxiv_2023_runxacw578n_NCNC_hyperhob7h2pp,44.73,93.41,97.92,98.48,98.99,99.24,86.83,44.73,93.41,97.92,98.48,98.99,99.24,99.69,99.79,98.2,3.0,0.5,2.0,256
arxiv_2023_runxacw578n_NCNC_hypergl4ps8h8,44.73,93.41,97.92,98.48,98.99,99.24,86.83,44.73,93.41,97.92,98.48,98.99,99.24,99.69,99.79,98.2,3.0,0.75,2.0,256
arxiv_2023_runxacw578n_NCNC_hyperhxrrl7st,44.73,93.41,97.92,98.48,98.99,99.24,86.83,44.73,93.41,97.92,98.48,98.99,99.24,99.69,99.79,98.2,3.0,0.0,2.8,256
arxiv_2023_runxacw578n_NCNC_hyperrw4ywyv9,44.73,93.41,97.92,98.48,98.99,99.24,86.83,44.73,93.41,97.92,98.48,98.99,99.24,99.69,99.79,98.2,3.0,0.1,2.8,256
arxiv_2023_runxacw578n_NCNC_hyper7595wl6v,44.73,93.41,97.92,98.48,98.99,99.24,86.83,44.73,93.41,97.92,98.48,98.99,99.24,99.69,99.79,98.2,3.0,0.3,2.8,256
arxiv_2023_runxacw578n_NCNC_hyperuix9848e,44.73,93.41,97.92,98.48,98.99,99.24,86.83,44.73,93.41,97.92,98.48,98.99,99.24,99.69,99.79,98.2,3.0,0.5,2.8,256
arxiv_2023_runxacw578n_NCNC_hyperguwe2bfr,44.73,93.41,97.92,98.48,98.99,99.24,86.83,44.73,93.41,97.92,98.48,98.99,99.24,99.69,99.79,98.2,3.0,0.75,2.8,256
arxiv_2023_runxacw578n_NCNC_hyperzaz1yrul,44.73,93.41,97.92,98.48,98.99,99.24,86.83,44.73,93.41,97.92,98.48,98.99,99.24,99.69,99.79,98.2,3.0,0.0,3.0,256
arxiv_2023_runxacw578n_NCNC_hyperakjz2xkc,44.73,93.41,97.92,98.48,98.99,99.24,86.83,44.73,93.41,97.92,98.48,98.99,99.24,99.69,99.79,98.2,3.0,0.1,3.0,256
arxiv_2023_runxacw578n_NCNC_hypers1iumhfr,44.73,93.41,97.92,98.48,98.99,99.24,86.83,44.73,93.41,97.92,98.48,98.99,99.24,99.69,99.79,98.2,3.0,0.3,3.0,256
arxiv_2023_runxacw578n_NCNC_hyperyjgfnvp3,44.73,93.41,97.92,98.48,98.83,99.24,86.83,44.73,93.41,97.92,98.48,98.83,99.24,99.69,99.79,98.2,3.0,0.5,3.0,256
arxiv_2023_runxacw578n_NCNC_hypermjaawcnz,44.73,93.41,97.92,98.48,98.83,99.24,86.83,44.73,93.41,97.92,98.48,98.83,99.24,99.69,99.79,98.2,3.0,0.75,3.0,256
arxiv_2023_runxacw578n_NCNC_hyperu30kl9qb,44.73,93.41,97.92,98.48,98.83,99.24,86.83,44.73,93.41,97.92,98.48,98.83,99.24,99.69,99.79,98.2,3.0,0.0,4.0,256
arxiv_2023_runxacw578n_NCNC_hyperaflum08x,44.73,93.41,97.92,98.48,98.83,99.24,86.83,44.73,93.41,97.92,98.48,98.83,99.24,99.69,99.79,98.2,3.0,0.1,4.0,256
arxiv_2023_runxacw578n_NCNC_hyperch01t6w2,44.73,93.41,97.92,98.48,98.83,99.24,86.83,44.73,93.41,97.92,98.48,98.83,99.24,99.69,99.79,98.2,3.0,0.3,4.0,256
arxiv_2023_runxacw578n_NCNC_hyperp109lqij,44.73,93.41,97.92,98.48,98.83,99.24,86.83,44.73,93.41,97.92,98.48,98.83,99.24,99.69,99.79,98.2,3.0,0.5,4.0,256
arxiv_2023_runxacw578n_NCNC_hyperfwjjuqzq,44.73,93.41,97.92,98.07,98.83,99.24,86.83,44.73,93.41,97.92,98.07,98.83,99.24,99.75,99.79,98.2,3.0,0.75,4.0,256
arxiv_2023_runxacw578n_NCNC_hyperm9l9eg0n,44.73,93.41,97.92,98.07,98.83,99.24,86.83,44.73,93.41,97.92,98.07,98.83,99.24,99.75,99.79,98.2,3.0,0.0,0.0,256
arxiv_2023_runxacw578n_NCNC_hyper7v16t4lq,44.73,93.41,97.92,98.07,98.83,99.24,86.83,44.73,93.41,97.92,98.07,98.83,99.24,99.75,99.79,98.2,3.0,0.1,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperobdl6wvj,44.73,93.41,97.92,98.07,98.83,99.24,86.83,44.73,93.41,97.92,98.07,98.83,99.24,99.75,99.79,98.2,3.0,0.3,0.0,256
arxiv_2023_runxacw578n_NCNC_hyper3mnpfl1f,44.73,93.41,97.92,98.07,98.83,99.24,86.83,44.73,93.41,97.92,98.07,98.83,99.24,99.75,99.79,98.2,3.0,0.5,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperd1z4yki2,44.73,93.41,97.92,98.07,98.83,99.24,86.83,44.73,93.41,97.92,98.07,98.83,99.24,99.75,99.79,98.2,3.0,0.75,0.0,256
arxiv_2023_runxacw578n_NCNC_hyper72sih5b0,44.73,93.41,97.92,98.07,98.83,99.24,86.83,44.73,93.41,97.92,98.07,98.83,99.24,99.75,99.79,98.2,3.0,0.0,5.0,256
arxiv_2023_runxacw578n_NCNC_hyperxrxg5jrb,44.73,93.41,97.92,98.07,98.83,99.14,86.83,44.73,93.41,97.92,98.07,98.83,99.14,99.75,99.79,98.2,3.0,0.1,5.0,256
arxiv_2023_runxacw578n_NCNC_hyperyojtv003,44.73,93.41,97.92,98.07,98.83,99.14,86.83,44.73,93.41,97.92,98.07,98.83,99.14,99.75,99.79,98.2,3.0,0.3,5.0,256
arxiv_2023_runxacw578n_NCNC_hyper3g55dtdw,44.73,93.41,97.92,98.07,98.83,99.14,88.98,44.73,93.41,97.92,98.07,98.83,99.14,99.75,99.79,98.2,3.0,0.5,5.0,256
arxiv_2023_runxacw578n_NCNC_hypern4jtdy6w,44.73,93.41,97.92,98.07,98.83,99.14,88.98,44.73,93.41,97.92,98.07,98.83,99.14,99.75,99.79,98.2,3.0,0.75,5.0,256
arxiv_2023_runxacw578n_NCNC_hyperjj7m5rxf,44.73,93.41,97.92,98.07,98.83,99.14,88.98,44.73,93.41,97.92,98.07,98.83,99.14,99.75,99.79,98.2,3.0,0.0,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperdvzb2r7z,44.73,93.41,97.92,98.07,98.83,99.14,88.98,44.73,93.41,97.92,98.07,98.83,99.14,99.75,99.79,98.2,3.0,0.1,0.0,256
arxiv_2023_runxacw578n_NCNC_hypermya3twup,44.73,93.41,97.92,98.07,98.83,99.14,88.98,44.73,93.41,97.92,98.07,98.83,99.14,99.75,99.79,98.2,3.0,0.3,0.0,256
arxiv_2023_runxacw578n_NCNC_hyper0p586uhz,44.73,93.41,97.92,98.07,98.83,99.24,88.98,44.73,93.41,97.92,98.07,98.83,99.24,99.75,99.79,98.2,3.0,0.5,0.0,256
arxiv_2023_runxacw578n_NCNC_hypery9ci2mqz,44.73,93.41,97.92,98.07,98.83,99.24,88.98,44.73,93.41,97.92,98.07,98.83,99.24,99.75,99.79,98.2,3.0,0.75,0.0,256
arxiv_2023_runxacw578n_NCNC_hyper2gqof9p6,44.73,93.41,97.92,98.07,98.83,99.24,88.98,44.73,93.41,97.92,98.07,98.83,99.24,99.75,99.79,98.2,4.0,0.0,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperdrzedywx,44.73,93.41,97.92,98.07,98.83,99.24,88.98,44.73,93.41,97.92,98.07,98.83,99.24,99.75,99.79,98.2,4.0,0.1,0.0,256
arxiv_2023_runxacw578n_NCNC_hypervr9chvb9,44.73,93.41,97.92,98.07,98.83,99.24,88.98,44.73,93.41,97.92,98.07,98.83,99.24,99.75,99.79,98.2,4.0,0.3,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperdyj78wb0,44.73,93.41,97.92,98.07,98.83,99.24,88.98,44.73,93.41,97.92,98.07,98.83,99.24,99.75,99.79,98.2,4.0,0.5,0.0,256
arxiv_2023_runxacw578n_NCNC_hyper3p3j3pn2,44.73,93.41,97.92,98.07,98.83,99.24,88.98,44.73,93.41,97.92,98.07,98.83,99.24,99.75,99.79,98.2,4.0,0.75,0.0,256
arxiv_2023_runxacw578n_NCNC_hypergvap4xyz,44.73,93.41,97.92,98.07,98.83,99.24,88.98,44.73,93.41,97.92,98.07,98.83,99.24,99.75,99.79,98.2,4.0,0.0,1.0,256
arxiv_2023_runxacw578n_NCNC_hypertbeff8mp,44.73,93.41,97.92,98.07,98.83,99.24,88.98,44.73,93.41,97.92,98.07,98.83,99.24,99.75,99.79,98.2,4.0,0.1,1.0,256
arxiv_2023_runxacw578n_NCNC_hyperjmey9mxm,44.73,93.41,97.92,98.07,98.83,99.24,88.98,44.73,93.41,97.92,98.07,98.83,99.24,99.75,99.79,98.2,4.0,0.3,1.0,256
arxiv_2023_runxacw578n_NCNC_hyperfvnattbo,44.73,93.41,97.92,98.07,98.83,99.24,88.98,44.73,93.41,97.92,98.07,98.83,99.24,99.75,99.79,98.2,4.0,0.5,1.0,256
arxiv_2023_runxacw578n_NCNC_hyperc08rykr1,44.73,93.41,97.92,98.07,98.83,99.24,88.98,44.73,93.41,97.92,98.07,98.83,99.24,99.75,99.79,98.2,4.0,0.75,1.0,256
arxiv_2023_runxacw578n_NCNC_hyper2dxcha53,44.73,93.41,97.92,98.07,98.83,99.24,88.98,44.73,93.41,97.92,98.07,98.83,99.24,99.75,99.79,98.2,4.0,0.0,2.0,256
arxiv_2023_runxacw578n_NCNC_hyper46naw8mp,44.73,93.41,97.92,98.07,98.83,99.24,88.98,44.73,93.41,97.92,98.07,98.83,99.24,99.75,99.79,98.2,4.0,0.1,2.0,256
arxiv_2023_runxacw578n_NCNC_hyperhu55wvd7,44.73,93.41,97.92,98.07,98.83,99.24,88.98,44.73,93.41,97.92,98.07,98.83,99.24,99.75,99.79,98.2,4.0,0.3,2.0,256
arxiv_2023_runxacw578n_NCNC_hyperwk8vkl78,44.73,93.41,97.92,98.07,98.83,99.24,88.98,44.73,93.41,97.92,98.07,98.83,99.24,99.75,99.79,98.2,4.0,0.5,2.0,256
arxiv_2023_runxacw578n_NCNC_hyperc8w8wzpi,44.73,93.41,97.92,98.07,98.83,99.24,88.98,44.73,93.41,97.92,98.07,98.83,99.24,99.75,99.79,98.2,4.0,0.75,2.0,256
arxiv_2023_runxacw578n_NCNC_hyper2zrug67s,44.73,93.41,97.92,98.07,98.83,99.24,88.98,44.73,93.41,97.92,98.07,98.83,99.24,99.75,99.79,98.2,4.0,0.0,2.8,256
arxiv_2023_runxacw578n_NCNC_hyperayy4v446,44.73,93.41,97.92,98.07,98.83,99.24,88.98,44.73,93.41,97.92,98.07,98.83,99.24,99.75,99.79,98.2,4.0,0.1,2.8,256
arxiv_2023_runxacw578n_NCNC_hyperviwzhjc4,44.73,93.41,97.92,98.07,98.83,99.24,88.98,44.73,93.41,97.92,98.07,98.83,99.24,99.75,99.79,98.2,4.0,0.3,2.8,256
arxiv_2023_runxacw578n_NCNC_hyperct322rkr,44.73,93.41,97.92,98.07,98.83,99.24,88.98,44.73,93.41,97.92,98.07,98.83,99.24,99.75,99.79,98.2,4.0,0.5,2.8,256
arxiv_2023_runxacw578n_NCNC_hypersthc7irq,44.73,93.41,97.92,98.07,98.83,99.24,88.98,44.73,93.41,97.92,98.07,98.83,99.24,99.75,99.79,98.2,4.0,0.75,2.8,256
arxiv_2023_runxacw578n_NCNC_hyper1yvjzzma,44.73,93.41,97.92,98.07,98.83,99.24,88.98,44.73,93.41,97.92,98.07,98.83,99.24,99.75,99.79,98.2,4.0,0.0,3.0,256
arxiv_2023_runxacw578n_NCNC_hyperydpmc3dj,44.73,93.41,97.92,98.07,98.83,99.24,88.98,44.73,93.41,97.92,98.07,98.83,99.24,99.75,99.79,98.2,4.0,0.1,3.0,256
arxiv_2023_runxacw578n_NCNC_hypertzp2vm9j,44.73,93.41,97.92,98.07,98.83,99.24,88.98,44.73,93.41,97.92,98.07,98.83,99.24,99.75,99.79,98.2,4.0,0.3,3.0,256
arxiv_2023_runxacw578n_NCNC_hyperh2nymwcp,44.73,93.41,97.92,98.07,98.83,99.24,88.98,44.73,93.41,97.92,98.07,98.83,99.24,99.75,99.79,98.2,4.0,0.5,3.0,256
arxiv_2023_runxacw578n_NCNC_hypermfopup6b,44.73,93.41,97.92,98.07,98.99,99.24,88.98,44.73,93.41,97.92,98.07,98.99,99.24,99.75,99.79,98.2,4.0,0.75,3.0,256
arxiv_2023_runxacw578n_NCNC_hypermc9c85uk,44.73,93.41,97.92,98.07,98.99,99.24,88.98,44.73,93.41,97.92,98.07,98.99,99.24,99.75,99.79,98.2,4.0,0.0,4.0,256
arxiv_2023_runxacw578n_NCNC_hyperqvrnkld2,44.73,93.41,97.92,98.07,98.99,99.24,88.98,44.73,93.41,97.92,98.07,98.99,99.24,99.75,99.79,98.2,4.0,0.1,4.0,256
arxiv_2023_runxacw578n_NCNC_hyperqnreo0tk,44.73,93.41,97.92,98.07,98.99,99.24,88.98,44.73,93.41,97.92,98.07,98.99,99.24,99.75,99.79,98.2,4.0,0.3,4.0,256
arxiv_2023_runxacw578n_NCNC_hypera7pws5pd,44.73,93.41,97.92,98.07,98.99,99.24,88.98,44.73,93.41,97.92,98.07,98.99,99.24,99.75,99.79,98.2,4.0,0.5,4.0,256
arxiv_2023_runxacw578n_NCNC_hyperauhisy4i,44.73,93.41,97.92,98.07,98.99,99.24,88.98,44.73,93.41,97.92,98.07,98.99,99.24,99.75,99.79,98.2,4.0,0.75,4.0,256
arxiv_2023_runxacw578n_NCNC_hyperzfk27ong,44.73,93.41,97.92,98.07,98.99,99.24,88.98,44.73,93.41,97.92,98.07,98.99,99.24,99.75,99.79,98.2,4.0,0.0,0.0,256
arxiv_2023_runxacw578n_NCNC_hypers8qhfh88,44.73,93.41,97.92,98.07,98.99,99.24,88.98,44.73,93.41,97.92,98.07,98.99,99.24,99.75,99.79,98.2,4.0,0.1,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperxuiwgfnf,44.73,93.41,97.92,98.07,98.99,99.24,88.98,44.73,93.41,97.92,98.07,98.99,99.24,99.75,99.79,98.2,4.0,0.3,0.0,256
arxiv_2023_runxacw578n_NCNC_hyper99c3hwrr,44.73,93.41,97.92,98.07,98.99,99.24,88.98,44.73,93.41,97.92,98.07,98.99,99.24,99.75,99.79,98.2,4.0,0.5,0.0,256
arxiv_2023_runxacw578n_NCNC_hyper1795nkka,44.73,93.41,97.92,98.07,98.99,99.24,88.98,44.73,93.41,97.92,98.07,98.99,99.24,99.75,99.79,98.2,4.0,0.75,0.0,256
arxiv_2023_runxacw578n_NCNC_hyper830fvsma,44.73,93.41,97.92,98.07,98.99,99.24,88.98,44.73,93.41,97.92,98.07,98.99,99.24,99.75,99.79,98.2,4.0,0.0,5.0,256
arxiv_2023_runxacw578n_NCNC_hyper29y8dy1s,82.76,93.41,97.92,98.07,98.99,99.24,88.98,82.76,93.41,97.92,98.07,98.99,99.24,99.75,99.79,98.2,4.0,0.1,5.0,256
arxiv_2023_runxacw578n_NCNC_hyper24v3jqkj,82.76,93.41,97.92,98.07,98.99,99.24,88.98,82.76,93.41,97.92,98.07,98.99,99.24,99.75,99.79,98.2,4.0,0.3,5.0,256
arxiv_2023_runxacw578n_NCNC_hyperprpim041,82.76,93.41,97.92,98.07,98.99,99.24,88.98,82.76,93.41,97.92,98.07,98.99,99.24,99.75,99.79,98.2,4.0,0.5,5.0,256
arxiv_2023_runxacw578n_NCNC_hyper8ywfgqb3,82.76,93.41,97.92,98.07,98.99,99.24,88.98,82.76,93.41,97.92,98.07,98.99,99.24,99.75,99.79,98.2,4.0,0.75,5.0,256
arxiv_2023_runxacw578n_NCNC_hypertug37dd3,82.76,93.41,97.92,98.07,98.99,99.24,88.98,82.76,93.41,97.92,98.07,98.99,99.24,99.75,99.79,98.2,4.0,0.0,0.0,256
arxiv_2023_runxacw578n_NCNC_hyper0bn25nzy,82.76,93.41,97.92,98.07,98.99,99.24,88.98,82.76,93.41,97.92,98.07,98.99,99.24,99.75,99.79,98.2,4.0,0.1,0.0,256
arxiv_2023_runxacw578n_NCNC_hyper0x4kmp0j,82.76,93.41,97.92,98.07,98.99,99.24,88.98,82.76,93.41,97.92,98.07,98.99,99.24,99.75,99.79,98.2,4.0,0.3,0.0,256
arxiv_2023_runxacw578n_NCNC_hypery3v3l3cg,82.76,93.41,97.92,98.07,98.99,99.24,88.98,82.76,93.41,97.92,98.07,98.99,99.24,99.75,99.79,98.2,4.0,0.5,0.0,256
arxiv_2023_runxacw578n_NCNC_hypern66q0hic,82.76,93.41,97.92,98.07,98.99,99.24,88.98,82.76,93.41,97.92,98.07,98.99,99.24,99.75,99.79,98.2,4.0,0.75,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperxgiqyatm,82.76,93.41,97.92,98.07,98.99,99.24,88.98,82.76,93.41,97.92,98.07,98.99,99.24,99.75,99.79,98.2,0.0,0.0,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperlspd2be4,82.76,93.41,97.92,98.07,98.99,99.24,88.98,82.76,93.41,97.92,98.07,98.99,99.24,99.75,99.79,98.2,0.0,0.1,0.0,256
arxiv_2023_runxacw578n_NCNC_hyper2dzf01t7,82.76,93.41,97.92,98.07,98.99,99.24,88.98,82.76,93.41,97.92,98.07,98.99,99.24,99.75,99.79,98.2,0.0,0.3,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperxwpu99no,82.76,93.41,97.92,98.07,98.99,99.24,88.98,82.76,93.41,97.92,98.07,98.99,99.24,99.75,99.79,98.33,0.0,0.5,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperhqwca43k,82.76,93.41,97.92,98.07,98.99,99.24,88.98,82.76,93.41,97.92,98.07,98.99,99.24,99.75,99.79,98.33,0.0,0.75,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperq3h7sfuu,82.76,93.41,97.92,98.07,98.99,99.24,88.98,82.76,93.41,97.92,98.07,98.99,99.24,99.75,99.79,98.33,0.0,0.0,1.0,256
arxiv_2023_runxacw578n_NCNC_hypers95py84s,82.76,93.41,97.92,98.07,98.99,99.24,88.98,82.76,93.41,97.92,98.07,98.99,99.24,99.75,99.79,98.33,0.0,0.1,1.0,256
arxiv_2023_runxacw578n_NCNC_hyperzji41j3q,82.76,93.41,97.92,98.07,98.99,99.24,88.98,82.76,93.41,97.92,98.07,98.99,99.24,99.75,99.79,98.33,0.0,0.3,1.0,256
arxiv_2023_runxacw578n_NCNC_hyperrrajsj34,82.76,93.41,97.92,98.07,98.99,99.24,88.98,82.76,93.41,97.92,98.07,98.99,99.24,99.75,99.79,98.33,0.0,0.5,1.0,256
arxiv_2023_runxacw578n_NCNC_hyperklvtjfy3,82.76,93.41,97.92,98.07,98.99,99.24,88.98,82.76,93.41,97.92,98.07,98.99,99.24,99.75,99.79,98.33,0.0,0.75,1.0,256
arxiv_2023_runxacw578n_NCNC_hyperb1wx33lj,82.76,93.41,97.92,98.07,98.99,99.24,88.98,82.76,93.41,97.92,98.07,98.99,99.24,99.75,99.79,98.33,0.0,0.0,2.0,256
arxiv_2023_runxacw578n_NCNC_hyperh9my9614,82.76,93.41,97.92,98.07,98.99,99.24,88.98,82.76,93.41,97.92,98.07,98.99,99.24,99.75,99.79,98.33,0.0,0.1,2.0,256
arxiv_2023_runxacw578n_NCNC_hyper6jdjcln9,82.76,93.41,97.92,98.07,98.99,99.24,88.98,82.76,93.41,97.92,98.07,98.99,99.24,99.75,99.79,98.33,0.0,0.3,2.0,256
arxiv_2023_runxacw578n_NCNC_hyper2ptz4sx0,82.76,93.41,97.92,98.07,98.99,99.24,88.98,82.76,93.41,97.92,98.07,98.99,99.24,99.75,99.79,98.33,0.0,0.5,2.0,256
arxiv_2023_runxacw578n_NCNC_hyperhi40hmto,82.76,93.41,97.92,98.07,98.99,99.24,88.98,82.76,93.41,97.92,98.07,98.99,99.24,99.75,99.79,98.33,0.0,0.75,2.0,256
arxiv_2023_runxacw578n_NCNC_hyperh9ihmx1k,82.76,93.41,97.92,98.07,98.99,99.24,88.98,82.76,93.41,97.92,98.07,98.99,99.24,99.75,99.79,98.33,0.0,0.0,2.8,256
arxiv_2023_runxacw578n_NCNC_hyperfpxgmnej,82.76,93.41,97.92,98.07,98.99,99.24,88.98,82.76,93.41,97.92,98.07,98.99,99.24,99.75,99.79,98.33,0.0,0.1,2.8,256
arxiv_2023_runxacw578n_NCNC_hyper9m1ggahs,82.76,93.41,97.92,98.07,98.99,99.24,88.98,82.76,93.41,97.92,98.07,98.99,99.24,99.75,99.79,98.33,0.0,0.3,2.8,256
arxiv_2023_runxacw578n_NCNC_hypervu875a7l,82.76,93.41,97.92,98.07,98.99,99.24,88.98,82.76,93.41,97.92,98.07,98.99,99.24,99.75,99.79,98.33,0.0,0.5,2.8,256
arxiv_2023_runxacw578n_NCNC_hyperd9ik46ft,82.76,93.41,97.92,98.07,98.99,99.24,88.98,82.76,93.41,97.92,98.07,98.99,99.24,99.75,99.79,98.33,0.0,0.75,2.8,256
arxiv_2023_runxacw578n_NCNC_hyperaqz1j389,82.76,93.41,97.92,98.07,98.99,99.24,88.98,82.76,93.41,97.92,98.07,98.99,99.24,99.75,99.79,98.33,0.0,0.0,3.0,256
arxiv_2023_runxacw578n_NCNC_hypermlablgum,82.76,93.41,97.92,98.07,98.99,99.24,88.98,82.76,93.41,97.92,98.07,98.99,99.24,99.75,99.79,98.33,0.0,0.1,3.0,256
arxiv_2023_runxacw578n_NCNC_hypervml1rkt7,82.76,93.41,97.92,98.07,98.99,99.24,88.98,82.76,93.41,97.92,98.07,98.99,99.24,99.75,99.79,98.33,0.0,0.3,3.0,256
arxiv_2023_runxacw578n_NCNC_hyperqcdi4b0x,82.76,93.41,97.92,98.07,99.04,99.24,88.98,82.76,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,0.0,0.5,3.0,256
arxiv_2023_runxacw578n_NCNC_hyper5c669p8x,82.76,93.41,97.92,98.07,99.04,99.24,88.98,82.76,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,0.0,0.75,3.0,256
arxiv_2023_runxacw578n_NCNC_hyperd8io2z47,82.76,93.41,97.92,98.07,99.04,99.24,88.98,82.76,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,0.0,0.0,4.0,256
arxiv_2023_runxacw578n_NCNC_hyperf0djxk6z,82.76,93.41,97.92,98.07,99.04,99.24,88.98,82.76,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,0.0,0.1,4.0,256
arxiv_2023_runxacw578n_NCNC_hypergy4ucpes,82.76,93.41,97.92,98.07,99.04,99.24,88.98,82.76,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,0.0,0.3,4.0,256
arxiv_2023_runxacw578n_NCNC_hyperry5kbqkt,82.76,93.41,97.92,98.07,99.04,99.24,88.98,82.76,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,0.0,0.5,4.0,256
arxiv_2023_runxacw578n_NCNC_hyper0rh8nbhm,82.76,93.41,97.92,98.07,99.04,99.24,88.98,82.76,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,0.0,0.75,4.0,256
arxiv_2023_runxacw578n_NCNC_hyper1zfivtcz,82.76,93.41,97.92,98.07,99.04,99.24,88.98,82.76,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,0.0,0.0,0.0,256
arxiv_2023_runxacw578n_NCNC_hyper6wyrqrkf,82.76,93.41,97.92,98.07,99.04,99.24,88.98,82.76,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,0.0,0.1,0.0,256
arxiv_2023_runxacw578n_NCNC_hyper2jfnca7n,82.76,93.41,97.92,98.07,99.04,99.24,88.98,82.76,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,0.0,0.3,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperxttmxqhi,82.76,93.41,97.92,98.07,99.04,99.24,88.98,82.76,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,0.0,0.5,0.0,256
arxiv_2023_runxacw578n_NCNC_hyper9a3ux43o,82.76,93.41,97.92,98.07,99.04,99.24,88.98,82.76,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,0.0,0.75,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperjo521quz,82.76,93.41,97.92,98.07,99.04,99.24,88.98,82.76,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,0.0,0.0,5.0,256
arxiv_2023_runxacw578n_NCNC_hyperyr9ly1b9,82.76,93.41,97.92,98.07,99.04,99.24,88.98,82.76,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,0.0,0.1,5.0,256
arxiv_2023_runxacw578n_NCNC_hyperrqj9d44f,82.76,93.41,97.92,98.07,99.04,99.24,88.98,82.76,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,0.0,0.3,5.0,256
arxiv_2023_runxacw578n_NCNC_hyper8cj3ylyf,82.76,93.41,97.92,98.07,99.04,99.24,88.98,82.76,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,0.0,0.5,5.0,256
arxiv_2023_runxacw578n_NCNC_hyperc6hqxkvq,82.76,93.41,97.92,98.07,99.04,99.24,88.98,82.76,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,0.0,0.75,5.0,256
arxiv_2023_runxacw578n_NCNC_hyperr3m39j19,82.76,93.41,97.92,98.07,99.04,99.24,88.98,82.76,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,0.0,0.0,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperxcakpe3j,82.76,93.41,97.92,98.07,99.04,99.24,88.98,82.76,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,0.0,0.1,0.0,256
arxiv_2023_runxacw578n_NCNC_hyper0h8wba5p,82.76,93.41,97.92,98.07,99.04,99.24,88.98,82.76,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,0.0,0.3,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperxx14iw7b,82.76,93.41,97.92,98.07,99.04,99.24,88.98,82.76,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,0.0,0.5,0.0,256
arxiv_2023_runxacw578n_NCNC_hyper6x53w987,82.76,93.41,97.92,98.07,99.04,99.24,88.98,82.76,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,0.0,0.75,0.0,256
arxiv_2023_runxacw578n_NCNC_hypery0dhk2y8,82.76,93.41,97.92,98.07,99.04,99.24,88.98,82.76,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,4.3,0.0,0.0,256
arxiv_2023_runxacw578n_NCNC_hypert9ujduto,82.76,93.41,97.92,98.07,99.04,99.24,88.98,82.76,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,4.3,0.1,0.0,256
arxiv_2023_runxacw578n_NCNC_hyperzfvm202y,82.76,93.41,97.92,98.07,99.04,99.24,88.98,82.76,93.41,97.92,98.07,99.04,99.24,99.75,99.79,98.15,4.3,0.3,0.0,256
