Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,hidden_channels, num_layers,f_node_dim,f_global_dim,dropout,batch_size,gnn_batch_size,lr
arxiv_2023_run5i91b3fq_NeoGNN_hyperafi2z57q,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,128,0.3,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hypersyp56xhr,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,128,0.3,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperproekl7w,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,128,0.3,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperwihnz6ok,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,128,0.3,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper3qlrouqu,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,128,0.5,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper9ceza4ro,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,128,0.5,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperp8yc7ftq,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,128,0.5,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper47sa0tz2,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,128,0.5,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperkmpt2qds,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,128,0.5,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hypers23u6iro,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,128,0.5,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperahsvjbce,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,128,0.5,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper2aorqusa,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,128,3,128,128,0.5,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperx3lg74dx,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,256,2,64,64,0.0,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperfdb2xf9i,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,256,2,64,64,0.0,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperjldfvdpq,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,256,2,64,64,0.0,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperpsbxkwoc,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,256,2,64,64,0.0,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper0rakta85,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,256,2,64,64,0.0,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperzcs2dijf,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,256,2,64,64,0.0,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperrpj203mq,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,256,2,64,64,0.0,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperkw27f8nm,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,256,2,64,64,0.0,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper57i1xqiu,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,256,2,64,64,0.1,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperif4ls7nv,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,256,2,64,64,0.1,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hypert5u66pjr,6.95,27.18,53.25,82.61,88.03,89.3,21.48,6.95,27.18,53.25,82.61,88.03,89.3,95.56,96.61,92.9,256,2,64,64,0.1,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hypergfjbh0da,6.95,27.18,84.99,87.07,88.44,89.76,21.48,6.95,27.18,84.99,87.07,88.44,89.76,95.56,96.61,93.1,256,2,64,64,0.1,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper4q1myefn,6.95,27.18,84.99,87.07,88.44,89.76,21.48,6.95,27.18,84.99,87.07,88.44,89.76,95.56,96.61,93.1,256,2,64,64,0.1,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperpm7b6emt,6.95,27.18,84.99,87.07,88.44,89.76,21.48,6.95,27.18,84.99,87.07,88.44,89.76,95.56,96.61,93.1,256,2,64,64,0.1,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperembpbgif,6.95,27.18,84.99,87.07,88.44,89.76,21.48,6.95,27.18,84.99,87.07,88.44,89.76,95.56,96.61,93.1,256,2,64,64,0.1,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperkmqjb249,6.95,27.18,84.99,87.07,88.44,89.76,21.48,6.95,27.18,84.99,87.07,88.44,89.76,95.56,96.61,93.1,256,2,64,64,0.1,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperyluhl5ac,6.95,27.18,84.99,87.07,88.44,89.76,21.48,6.95,27.18,84.99,87.07,88.44,89.76,95.56,96.61,93.1,256,2,64,64,0.3,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperqi50lt86,6.95,27.18,84.99,87.07,88.39,89.55,21.48,6.95,27.18,84.99,87.07,88.39,89.55,95.56,96.61,92.95,256,2,64,64,0.3,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperw7dzm5ny,6.95,27.18,84.99,87.07,88.39,89.55,21.48,6.95,27.18,84.99,87.07,88.39,89.55,95.56,96.61,92.95,256,2,64,64,0.3,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperw141t3vz,6.95,27.18,84.99,87.07,88.39,89.55,21.48,6.95,27.18,84.99,87.07,88.39,89.55,95.56,96.61,92.95,256,2,64,64,0.3,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hypercp2lro11,6.95,27.18,84.99,87.07,88.39,89.55,21.48,6.95,27.18,84.99,87.07,88.39,89.55,95.56,96.61,92.95,256,2,64,64,0.3,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperi50xhk4k,6.95,27.18,84.99,87.07,88.54,89.55,21.48,6.95,27.18,84.99,87.07,88.54,89.55,95.56,96.61,92.95,256,2,64,64,0.3,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperkcp14coy,6.95,27.18,84.99,87.07,88.54,89.55,21.48,6.95,27.18,84.99,87.07,88.54,89.55,95.56,96.61,92.95,256,2,64,64,0.3,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperaomwcouy,6.95,27.18,84.99,86.0,88.95,90.06,21.48,6.95,27.18,84.99,86.0,88.95,90.06,95.56,96.61,92.95,256,2,64,64,0.3,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hypernd5tu072,6.95,27.18,84.99,86.0,88.95,90.06,21.48,6.95,27.18,84.99,86.0,88.95,90.06,95.56,96.61,92.95,256,2,64,64,0.5,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperkpt4465x,6.95,27.18,84.99,86.0,88.95,90.06,21.48,6.95,27.18,84.99,86.0,88.95,90.06,95.56,96.61,92.95,256,2,64,64,0.5,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperslzuuj7n,6.95,27.18,84.99,86.0,88.95,90.06,21.48,6.95,27.18,84.99,86.0,88.95,90.06,95.56,96.61,92.95,256,2,64,64,0.5,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperlb2emzn5,6.95,27.18,84.99,86.0,88.95,90.06,21.48,6.95,27.18,84.99,86.0,88.95,90.06,95.56,96.61,92.95,256,2,64,64,0.5,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hypermb72gy0i,6.95,27.18,84.99,86.0,88.95,90.06,21.48,6.95,27.18,84.99,86.0,88.95,90.06,95.56,96.61,92.95,256,2,64,64,0.5,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperr544kmv6,6.95,27.18,84.99,86.0,88.95,90.06,21.48,6.95,27.18,84.99,86.0,88.95,90.06,95.56,96.61,92.95,256,2,64,64,0.5,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperupri5bxz,6.95,27.18,84.99,86.0,88.95,90.06,21.48,6.95,27.18,84.99,86.0,88.95,90.06,95.56,96.61,92.95,256,2,64,64,0.5,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperh80f9ttv,6.95,27.18,84.99,86.0,88.95,90.06,21.48,6.95,27.18,84.99,86.0,88.95,90.06,95.56,96.61,92.95,256,2,64,64,0.5,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper5ix8pfqp,6.95,27.18,84.99,86.0,88.95,90.06,21.48,6.95,27.18,84.99,86.0,88.95,90.06,95.56,96.61,92.95,256,2,64,128,0.0,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hypergfuf6gdb,6.95,27.18,84.99,86.0,88.95,90.06,21.48,6.95,27.18,84.99,86.0,88.95,90.06,95.56,96.61,92.95,256,2,64,128,0.0,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper1mzmqroi,6.95,27.18,84.99,86.0,88.95,90.06,21.48,6.95,27.18,84.99,86.0,88.95,90.06,95.56,96.61,92.95,256,2,64,128,0.0,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper9wv10z7s,6.95,27.18,84.99,86.0,88.95,90.06,21.48,6.95,27.18,84.99,86.0,88.95,90.06,95.56,96.61,92.95,256,2,64,128,0.0,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperow870ntx,6.95,27.18,84.99,86.0,88.95,90.06,21.48,6.95,27.18,84.99,86.0,88.95,90.06,95.56,96.61,92.95,256,2,64,128,0.0,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperjpop4fvu,6.95,27.18,84.99,86.0,88.95,90.06,21.48,6.95,27.18,84.99,86.0,88.95,90.06,95.56,96.61,92.95,256,2,64,128,0.0,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hypermdvj62kk,6.95,27.18,84.99,86.0,88.95,90.06,21.48,6.95,27.18,84.99,86.0,88.95,90.06,95.56,96.61,92.95,256,2,64,128,0.0,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperhxq8rfqk,6.95,27.18,84.99,86.0,88.95,90.06,21.48,6.95,27.18,84.99,86.0,88.95,90.06,95.56,96.61,92.95,256,2,64,128,0.0,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper1wb4ukba,6.95,27.18,84.99,86.0,88.95,90.06,21.48,6.95,27.18,84.99,86.0,88.95,90.06,95.56,96.61,92.95,256,2,64,128,0.1,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperse2ypk5n,6.95,27.18,84.99,86.0,88.95,90.06,21.48,6.95,27.18,84.99,86.0,88.95,90.06,95.56,96.61,92.95,256,2,64,128,0.1,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hypersv5jkkk2,6.95,27.18,84.99,86.0,88.95,90.06,21.48,6.95,27.18,84.99,86.0,88.95,90.06,95.56,96.61,92.95,256,2,64,128,0.1,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper7gr2hpii,6.95,27.18,84.99,86.0,88.95,90.06,21.48,6.95,27.18,84.99,86.0,88.95,90.06,95.56,96.61,92.95,256,2,64,128,0.1,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperlsuc00fb,6.95,27.18,84.99,86.0,88.95,90.06,21.48,6.95,27.18,84.99,86.0,88.95,90.06,95.56,96.61,92.95,256,2,64,128,0.1,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper0latt04y,6.95,27.18,84.99,86.0,88.95,90.06,21.48,6.95,27.18,84.99,86.0,88.95,90.06,95.56,96.61,92.95,256,2,64,128,0.1,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperlpksnoji,6.95,27.18,84.99,86.0,88.95,90.06,21.48,6.95,27.18,84.99,86.0,88.95,90.06,95.56,96.61,92.95,256,2,64,128,0.1,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperwj41bm7p,6.95,27.18,84.99,86.0,88.95,90.06,21.48,6.95,27.18,84.99,86.0,88.95,90.06,95.56,96.61,92.95,256,2,64,128,0.1,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperhko8ctnj,6.95,27.18,84.99,86.0,88.95,90.06,21.48,6.95,27.18,84.99,86.0,88.95,90.06,95.56,96.61,92.95,256,2,64,128,0.3,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperntkidshl,6.95,27.18,84.99,86.0,88.95,90.06,21.48,6.95,27.18,84.99,86.0,88.95,90.06,95.56,96.61,92.95,256,2,64,128,0.3,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper4thjkwbq,6.95,27.18,84.99,86.0,88.95,90.06,21.48,6.95,27.18,84.99,86.0,88.95,90.06,95.56,96.61,92.95,256,2,64,128,0.3,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperhja3x6n2,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,92.95,256,2,64,128,0.3,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperw2487ebs,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,92.95,256,2,64,128,0.3,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper5cleoaga,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,92.95,256,2,64,128,0.3,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hypergvgoad75,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,92.95,256,2,64,128,0.3,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperpvwzm6hg,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,92.95,256,2,64,128,0.3,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hypernc2fjm50,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,92.95,256,2,64,128,0.5,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hypereenlt2v9,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,92.95,256,2,64,128,0.5,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperm1w1v6re,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,92.95,256,2,64,128,0.5,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperrgfpzsve,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,92.95,256,2,64,128,0.5,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperkw7ty9wg,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,92.95,256,2,64,128,0.5,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperqo9dc23f,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,92.95,256,2,64,128,0.5,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hypertnyafnxh,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,92.95,256,2,64,128,0.5,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper3mdnekqf,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,92.95,256,2,64,128,0.5,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hypershdbdr81,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,92.95,256,2,128,64,0.0,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperscepak5k,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,92.95,256,2,128,64,0.0,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperaf6hsek7,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,92.95,256,2,128,64,0.0,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperxrod40pu,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,92.95,256,2,128,64,0.0,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper763fvc3f,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,92.95,256,2,128,64,0.0,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperuw79ccuy,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,92.95,256,2,128,64,0.0,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperhvbsbzd8,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,92.95,256,2,128,64,0.0,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper0meux2q0,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,92.95,256,2,128,64,0.0,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper81t5t09g,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,92.95,256,2,128,64,0.1,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperfv07nps5,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,92.95,256,2,128,64,0.1,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper8s81lyu2,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,92.95,256,2,128,64,0.1,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperw64e8b7y,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,92.95,256,2,128,64,0.1,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperpomw85fw,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,92.95,256,2,128,64,0.1,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper300djc05,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,92.95,256,2,128,64,0.1,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperx0xaa7ax,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,92.95,256,2,128,64,0.1,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper1if5salc,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,92.95,256,2,128,64,0.1,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperikw40clk,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,92.95,256,2,128,64,0.3,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hypern27feo50,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,92.95,256,2,128,64,0.3,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hypergjw4myew,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,92.95,256,2,128,64,0.3,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperdt87ptfw,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.26,256,2,128,64,0.3,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper83vtok30,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.26,256,2,128,64,0.3,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperzfpu9f1b,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.26,256,2,128,64,0.3,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperhm6135jz,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.26,256,2,128,64,0.3,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hypernviylaia,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.26,256,2,128,64,0.3,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hypertru9nmn8,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.26,256,2,128,64,0.5,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperr7g35pwb,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.26,256,2,128,64,0.5,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper78ozh2uj,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.26,256,2,128,64,0.5,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperbfvl11k6,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.26,256,2,128,64,0.5,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper7thsk4ud,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.26,256,2,128,64,0.5,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperhxne81lj,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.26,256,2,128,64,0.5,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyper63p43bux,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.26,256,2,128,64,0.5,1024,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper6ifdheg7,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,92.75,256,2,128,64,0.5,1024,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperr9ivdt6d,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,92.75,256,2,128,128,0.0,512,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyperxwmnt88k,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,92.75,256,2,128,128,0.0,512,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperyifghyp7,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,92.75,256,2,128,128,0.0,512,8192,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hyper7shsjg9a,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,92.75,256,2,128,128,0.0,512,8192,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hyperlw1oxfih,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.46,256,2,128,128,0.0,1024,4096,0.01
arxiv_2023_run5i91b3fq_NeoGNN_hypera8njylne,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.46,256,2,128,128,0.0,1024,4096,0.001
arxiv_2023_run5i91b3fq_NeoGNN_hypergi7civvs,6.95,47.92,84.99,86.0,88.95,90.06,21.48,6.95,47.92,84.99,86.0,88.95,90.06,95.56,96.6,93.46,256,2,128,128,0.0,1024,8192,0.01
