Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,gnndp,xdp,tdp,gnnedp,predp,preedp,gnnlr,prelr,hiddim,batch_size
arxiv_2023_runpj6hyrh5_NCN_hyper2hkg09xy,14.89,32.06,66.71,79.07,87.92,93.43,29.73,14.89,32.06,66.71,79.07,87.92,93.43,98.33,98.31,93.64,0.0,0.0,0.0,0.0,0.05,0.4,0.001,0.001,64,512
arxiv_2023_runpj6hyrh5_NCN_hypernm6qduh6,14.89,32.06,66.71,79.07,87.92,93.43,29.73,14.89,32.06,66.71,79.07,87.92,93.43,98.33,98.31,93.64,0.0,0.0,0.0,0.0,0.05,0.4,0.001,0.0001,64,512
arxiv_2023_runpj6hyrh5_NCN_hypertff641qj,14.89,32.06,66.71,79.07,87.92,93.43,29.73,14.89,32.06,66.71,79.07,87.92,93.43,98.25,98.31,93.64,0.0,0.0,0.0,0.0,0.05,0.4,0.0001,0.001,64,512
arxiv_2023_runpj6hyrh5_NCN_hyper3ahi7vx5,14.89,32.06,66.71,79.07,87.92,93.43,29.73,14.89,32.06,66.71,79.07,87.92,93.43,98.25,98.31,93.64,0.0,0.0,0.0,0.0,0.05,0.4,0.0001,0.0001,64,512
arxiv_2023_runpj6hyrh5_NCN_hyperkz78v9q3,14.89,32.06,66.71,79.07,87.92,93.43,29.73,14.89,32.06,66.71,79.07,87.92,93.43,98.25,98.31,93.64,0.0,0.0,0.0,0.0,0.05,0.4,0.001,0.001,64,1024
arxiv_2023_runpj6hyrh5_NCN_hyperb48ghmh7,14.89,32.06,66.71,79.07,87.92,93.43,29.73,14.89,32.06,66.71,79.07,87.92,93.43,98.25,98.31,93.64,0.0,0.0,0.0,0.0,0.05,0.4,0.001,0.0001,64,1024
arxiv_2023_runpj6hyrh5_NCN_hyperjveic7hb,14.89,32.06,66.71,79.07,87.92,93.43,29.73,14.89,32.06,66.71,79.07,87.92,93.43,98.25,98.31,93.64,0.0,0.0,0.0,0.0,0.05,0.4,0.0001,0.001,64,1024
arxiv_2023_runpj6hyrh5_NCN_hyperu86oc4go,14.89,32.06,66.71,79.07,87.92,93.43,29.73,14.89,32.06,66.71,79.07,87.92,93.43,98.25,98.31,93.64,0.0,0.0,0.0,0.0,0.05,0.4,0.0001,0.0001,64,1024
arxiv_2023_runpj6hyrh5_NCN_hyperfegl0k45,14.89,32.06,66.71,79.07,87.92,93.43,29.73,14.89,32.06,66.71,79.07,87.92,93.43,98.25,98.31,93.64,0.0,0.0,0.0,0.0,0.05,0.4,0.001,0.001,64,2048
arxiv_2023_runpj6hyrh5_NCN_hyperr3ausnxs,14.89,32.06,66.71,79.07,87.92,93.43,29.73,14.89,32.06,66.71,79.07,87.92,93.43,98.25,98.31,93.64,0.0,0.0,0.0,0.0,0.05,0.4,0.001,0.0001,64,2048
arxiv_2023_runpj6hyrh5_NCN_hypernbd476k4,14.89,32.06,66.71,79.07,87.46,93.43,29.73,14.89,32.06,66.71,79.07,87.46,93.43,98.25,98.31,93.64,0.0,0.0,0.0,0.0,0.05,0.4,0.0001,0.001,64,2048
arxiv_2023_runpj6hyrh5_NCN_hypervxge936e,14.89,32.06,66.71,79.07,87.46,93.43,29.73,14.89,32.06,66.71,79.07,87.46,93.43,98.25,98.31,93.64,0.0,0.0,0.0,0.0,0.05,0.4,0.0001,0.0001,64,2048
arxiv_2023_runpj6hyrh5_NCN_hyperbxfzjk6c,14.89,32.06,66.71,79.07,87.46,93.43,29.73,14.89,32.06,66.71,79.07,87.46,93.43,98.25,98.15,93.64,0.0,0.0,0.2,0.0,0.0,0.0,0.001,0.001,64,256
arxiv_2023_runpj6hyrh5_NCN_hyperiqhywu8h,14.89,32.06,66.71,79.07,87.46,93.43,29.73,14.89,32.06,66.71,79.07,87.46,93.43,98.25,98.15,93.64,0.0,0.0,0.2,0.0,0.0,0.0,0.001,0.0001,64,256
arxiv_2023_runpj6hyrh5_NCN_hyperfuangcoj,14.89,32.06,66.71,79.07,87.46,93.43,29.73,14.89,32.06,66.71,79.07,87.46,93.43,98.25,98.15,93.64,0.0,0.0,0.2,0.0,0.0,0.0,0.0001,0.001,64,256
arxiv_2023_runpj6hyrh5_NCN_hyperd9jwhn6s,14.89,32.06,63.83,79.07,87.46,93.43,29.73,14.89,32.06,63.83,79.07,87.46,93.43,98.25,98.15,93.64,0.0,0.0,0.2,0.0,0.0,0.0,0.0001,0.0001,64,256
arxiv_2023_runpj6hyrh5_NCN_hyperfqdfott5,14.89,32.06,63.83,79.07,87.46,93.43,29.73,14.89,32.06,63.83,79.07,87.46,93.43,98.25,98.15,93.64,0.0,0.0,0.2,0.0,0.0,0.0,0.001,0.001,64,512
arxiv_2023_runpj6hyrh5_NCN_hyper7z8yklk9,14.89,32.06,63.83,79.07,87.46,93.43,29.73,14.89,32.06,63.83,79.07,87.46,93.43,98.25,98.15,93.64,0.0,0.0,0.2,0.0,0.0,0.0,0.001,0.0001,64,512
arxiv_2023_runpj6hyrh5_NCN_hyperwprx2qal,14.89,32.06,63.83,79.07,87.46,93.43,29.73,14.89,32.06,63.83,79.07,87.46,93.43,98.25,98.15,93.64,0.0,0.0,0.2,0.0,0.0,0.0,0.0001,0.001,64,512
arxiv_2023_runpj6hyrh5_NCN_hyperwuceq3m8,14.89,32.06,63.83,79.07,87.46,93.43,29.73,14.89,32.06,63.83,79.07,87.46,93.43,98.25,98.15,93.64,0.0,0.0,0.2,0.0,0.0,0.0,0.0001,0.0001,64,512
arxiv_2023_runpj6hyrh5_NCN_hyperkh5ivy10,14.89,32.06,63.83,79.07,87.46,93.43,29.73,14.89,32.06,63.83,79.07,87.46,93.43,98.25,98.15,93.64,0.0,0.0,0.2,0.0,0.0,0.0,0.001,0.001,64,1024
