Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,hidden_channels, num_layers,f_node_dim,f_global_dim,dropout,batch_size,gnn_batch_size,lr
pubmed_runtegawvkp_NeoGNN_hyperyjncdjcw,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.86,128,2,128,128,0.0,1024,8192,0.01
pubmed_runtegawvkp_NeoGNN_hyperdrxyfcyk,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.86,128,2,128,128,0.0,1024,8192,0.001
pubmed_runtegawvkp_NeoGNN_hypertnbhwq1r,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.86,128,2,128,128,0.1,512,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyperlsi0r7ho,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.86,128,2,128,128,0.1,512,4096,0.001
pubmed_runtegawvkp_NeoGNN_hyper2r3wxrli,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.86,128,2,128,128,0.1,512,8192,0.01
pubmed_runtegawvkp_NeoGNN_hyperkscw1xyl,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.86,128,2,128,128,0.1,512,8192,0.001
pubmed_runtegawvkp_NeoGNN_hyper7f136rlc,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.86,128,2,128,128,0.1,1024,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyperun7og9jk,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.86,128,2,128,128,0.1,1024,4096,0.001
pubmed_runtegawvkp_NeoGNN_hyperk0g3x8d5,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.86,128,2,128,128,0.1,1024,8192,0.01
pubmed_runtegawvkp_NeoGNN_hyperndubqre6,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.86,128,2,128,128,0.1,1024,8192,0.001
pubmed_runtegawvkp_NeoGNN_hyperruoikjw1,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.86,128,2,128,128,0.3,512,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyper5z9i7wso,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.86,128,2,128,128,0.3,512,4096,0.001
pubmed_runtegawvkp_NeoGNN_hyperb5jnonn4,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.86,128,2,128,128,0.3,512,8192,0.01
pubmed_runtegawvkp_NeoGNN_hyperx2ovxwgu,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.86,128,2,128,128,0.3,512,8192,0.001
pubmed_runtegawvkp_NeoGNN_hypertn0bdj18,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.86,128,2,128,128,0.3,1024,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyperlze3ek3h,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.86,128,2,128,128,0.3,1024,4096,0.001
pubmed_runtegawvkp_NeoGNN_hypermqlolf7z,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.86,128,2,128,128,0.3,1024,8192,0.01
pubmed_runtegawvkp_NeoGNN_hyper3tounugj,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.86,128,2,128,128,0.3,1024,8192,0.001
pubmed_runtegawvkp_NeoGNN_hypernn0dsjj5,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.86,128,2,128,128,0.5,512,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyper75cuarxh,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.86,128,2,128,128,0.5,512,4096,0.001
pubmed_runtegawvkp_NeoGNN_hyperkdeg6z5g,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.86,128,2,128,128,0.5,512,8192,0.01
pubmed_runtegawvkp_NeoGNN_hyperyanbvenv,10.4,30.69,35.29,53.45,78.5,88.88,24.32,10.4,30.69,35.29,53.45,78.5,88.88,97.46,97.8,93.86,128,2,128,128,0.5,512,8192,0.001
pubmed_runtegawvkp_NeoGNN_hyperhtiyk4fk,10.4,30.69,35.29,53.45,77.1,88.88,24.32,10.4,30.69,35.29,53.45,77.1,88.88,97.46,97.8,93.86,128,2,128,128,0.5,1024,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyper8uqq3qy7,10.4,30.69,35.29,53.45,77.1,88.88,24.32,10.4,30.69,35.29,53.45,77.1,88.88,97.46,97.8,93.86,128,2,128,128,0.5,1024,4096,0.001
pubmed_runtegawvkp_NeoGNN_hyperib8blc99,10.4,30.69,35.29,53.45,77.1,88.09,24.32,10.4,30.69,35.29,53.45,77.1,88.09,97.46,97.8,93.86,128,2,128,128,0.5,1024,8192,0.01
pubmed_runtegawvkp_NeoGNN_hyperxvobrncy,10.4,30.69,35.29,53.45,77.1,88.09,24.32,10.4,30.69,35.29,53.45,77.1,88.09,97.46,97.8,93.86,128,2,128,128,0.5,1024,8192,0.001
pubmed_runtegawvkp_NeoGNN_hyperf07j86xg,10.4,30.69,35.29,53.45,77.1,88.09,24.32,10.4,30.69,35.29,53.45,77.1,88.09,97.46,97.8,93.86,128,3,64,64,0.0,512,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyper6cqe6q92,10.4,30.69,35.29,53.45,77.1,88.09,24.32,10.4,30.69,35.29,53.45,77.1,88.09,97.46,97.8,93.86,128,3,64,64,0.0,512,4096,0.001
pubmed_runtegawvkp_NeoGNN_hyper18mfscpr,10.4,30.69,35.29,53.45,77.1,88.09,24.32,10.4,30.69,35.29,53.45,77.1,88.09,97.46,97.8,93.86,128,3,64,64,0.0,512,8192,0.01
pubmed_runtegawvkp_NeoGNN_hypert760jjef,10.4,30.69,35.29,53.45,77.1,88.09,24.32,10.4,30.69,35.29,53.45,77.1,88.09,97.46,97.8,93.86,128,3,64,64,0.0,512,8192,0.001
pubmed_runtegawvkp_NeoGNN_hyperd37to70u,10.4,30.69,35.29,53.45,77.1,88.09,24.32,10.4,30.69,35.29,53.45,77.1,88.09,97.46,97.8,93.86,128,3,64,64,0.0,1024,4096,0.01
pubmed_runtegawvkp_NeoGNN_hypers73x2gy1,10.4,30.69,35.29,53.45,77.1,88.09,24.32,10.4,30.69,35.29,53.45,77.1,88.09,97.46,97.8,93.86,128,3,64,64,0.0,1024,4096,0.001
pubmed_runtegawvkp_NeoGNN_hyperon99ggg1,10.4,30.69,35.29,53.45,77.1,88.09,24.32,10.4,30.69,35.29,53.45,77.1,88.09,97.46,97.8,93.86,128,3,64,64,0.0,1024,8192,0.01
pubmed_runtegawvkp_NeoGNN_hyperu9wprxus,10.4,30.69,35.29,53.45,77.1,88.09,24.32,10.4,30.69,35.29,53.45,77.1,88.09,97.46,97.8,93.86,128,3,64,64,0.0,1024,8192,0.001
pubmed_runtegawvkp_NeoGNN_hyper9bxtgz3c,10.4,30.69,35.29,53.45,77.1,88.09,24.32,10.4,30.69,35.29,53.45,77.1,88.09,97.46,97.8,93.86,128,3,64,64,0.1,512,4096,0.01
pubmed_runtegawvkp_NeoGNN_hypermcmqu4je,10.4,30.69,42.08,53.45,77.1,88.09,24.32,10.4,30.69,42.08,53.45,77.1,88.09,97.46,97.8,93.86,128,3,64,64,0.1,512,4096,0.001
pubmed_runtegawvkp_NeoGNN_hyper28nl9134,10.4,30.69,42.08,53.45,77.1,88.09,24.32,10.4,30.69,42.08,53.45,77.1,88.09,97.46,97.8,93.86,128,3,64,64,0.1,512,8192,0.01
pubmed_runtegawvkp_NeoGNN_hyperbysb97a6,10.4,30.69,42.08,53.45,77.1,88.09,24.32,10.4,30.69,42.08,53.45,77.1,88.09,97.46,97.8,93.86,128,3,64,64,0.1,512,8192,0.001
pubmed_runtegawvkp_NeoGNN_hyperm2vdxaif,10.4,30.69,42.08,53.45,77.1,88.09,24.32,10.4,30.69,42.08,53.45,77.1,88.09,97.46,97.8,93.86,128,3,64,64,0.1,1024,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyperfz2g1ymb,10.4,30.69,42.08,53.45,77.1,88.09,24.32,10.4,30.69,42.08,53.45,77.1,88.09,97.46,97.8,93.86,128,3,64,64,0.1,1024,4096,0.001
pubmed_runtegawvkp_NeoGNN_hyper98g6ffma,10.4,30.69,42.08,53.45,77.1,88.09,24.32,10.4,30.69,42.08,53.45,77.1,88.09,97.46,97.8,93.86,128,3,64,64,0.1,1024,8192,0.01
pubmed_runtegawvkp_NeoGNN_hyperb562nw0t,10.4,30.69,42.08,53.45,77.1,88.09,24.32,10.4,30.69,42.08,53.45,77.1,88.09,97.46,97.8,93.86,128,3,64,64,0.1,1024,8192,0.001
pubmed_runtegawvkp_NeoGNN_hyperwad65iph,10.4,30.69,42.08,53.45,77.1,88.09,24.32,10.4,30.69,42.08,53.45,77.1,88.09,97.46,97.8,93.86,128,3,64,64,0.3,512,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyper9ws3yn3a,10.4,30.69,42.08,65.57,79.47,87.39,24.32,10.4,30.69,42.08,65.57,79.47,87.39,97.46,97.8,93.86,128,3,64,64,0.3,512,4096,0.001
pubmed_runtegawvkp_NeoGNN_hyperhpt9u0i6,10.4,30.69,42.08,65.57,79.47,87.39,24.32,10.4,30.69,42.08,65.57,79.47,87.39,97.46,97.8,93.86,128,3,64,64,0.3,512,8192,0.01
pubmed_runtegawvkp_NeoGNN_hyper2mwwtrpj,10.4,30.69,42.08,65.57,79.47,87.39,24.32,10.4,30.69,42.08,65.57,79.47,87.39,97.46,97.8,93.86,128,3,64,64,0.3,512,8192,0.001
pubmed_runtegawvkp_NeoGNN_hyperqd9p2ky7,10.4,30.69,42.08,65.57,79.47,87.39,24.32,10.4,30.69,42.08,65.57,79.47,87.39,97.46,97.8,93.86,128,3,64,64,0.3,1024,4096,0.01
pubmed_runtegawvkp_NeoGNN_hypereejhs0fi,10.4,30.69,47.81,65.57,79.47,87.39,24.32,10.4,30.69,47.81,65.57,79.47,87.39,97.46,97.8,93.86,128,3,64,64,0.3,1024,4096,0.001
pubmed_runtegawvkp_NeoGNN_hypertiuxg09k,10.4,30.69,47.81,65.57,79.47,87.39,24.32,10.4,30.69,47.81,65.57,79.47,87.39,97.46,97.8,93.86,128,3,64,64,0.3,1024,8192,0.01
pubmed_runtegawvkp_NeoGNN_hyper13aempka,10.4,30.69,47.81,65.57,79.47,87.39,24.32,10.4,30.69,47.81,65.57,79.47,87.39,97.46,97.8,93.86,128,3,64,64,0.3,1024,8192,0.001
pubmed_runtegawvkp_NeoGNN_hyperejx4een9,10.4,30.69,47.81,65.57,79.47,87.39,24.32,10.4,30.69,47.81,65.57,79.47,87.39,97.46,97.8,93.86,128,3,64,64,0.5,512,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyper9x9021ij,10.4,30.69,47.81,65.57,79.47,87.39,24.32,10.4,30.69,47.81,65.57,79.47,87.39,97.46,97.8,93.86,128,3,64,64,0.5,512,4096,0.001
pubmed_runtegawvkp_NeoGNN_hyper2lm8kic6,10.4,30.69,47.81,65.57,79.47,87.39,24.32,10.4,30.69,47.81,65.57,79.47,87.39,97.46,97.8,93.86,128,3,64,64,0.5,512,8192,0.01
pubmed_runtegawvkp_NeoGNN_hyperokz7vaw7,10.4,30.69,47.81,65.57,79.47,87.39,24.32,10.4,30.69,47.81,65.57,79.47,87.39,97.46,97.8,93.86,128,3,64,64,0.5,512,8192,0.001
pubmed_runtegawvkp_NeoGNN_hypertapajhq4,10.4,30.69,47.81,65.57,79.47,87.39,24.32,10.4,30.69,47.81,65.57,79.47,87.39,97.46,97.8,93.86,128,3,64,64,0.5,1024,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyperno476zce,10.4,30.69,47.81,65.57,79.47,87.39,24.32,10.4,30.69,47.81,65.57,79.47,87.39,97.46,97.8,93.86,128,3,64,64,0.5,1024,4096,0.001
pubmed_runtegawvkp_NeoGNN_hyper9cdu0bhe,10.4,30.69,47.81,65.57,79.47,87.39,24.32,10.4,30.69,47.81,65.57,79.47,87.39,97.46,97.8,93.86,128,3,64,64,0.5,1024,8192,0.01
pubmed_runtegawvkp_NeoGNN_hyper42ununud,10.4,30.69,47.81,65.57,79.47,87.39,24.32,10.4,30.69,47.81,65.57,79.47,87.39,97.46,97.8,93.86,128,3,64,64,0.5,1024,8192,0.001
pubmed_runtegawvkp_NeoGNN_hyper762ueje6,10.4,30.69,47.81,65.57,79.47,87.39,24.32,10.4,30.69,47.81,65.57,79.47,87.39,97.46,97.8,93.86,128,3,64,128,0.0,512,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyper1yba5sd0,10.4,30.69,47.81,65.57,79.47,87.39,24.32,10.4,30.69,47.81,65.57,79.47,87.39,97.46,97.8,93.86,128,3,64,128,0.0,512,4096,0.001
pubmed_runtegawvkp_NeoGNN_hyperafn09e78,10.4,30.69,47.81,65.57,79.47,87.39,24.32,10.4,30.69,47.81,65.57,79.47,87.39,97.46,97.8,93.86,128,3,64,128,0.0,512,8192,0.01
pubmed_runtegawvkp_NeoGNN_hyperckdzpkdf,10.4,30.69,47.81,65.57,79.47,87.39,24.32,10.4,30.69,47.81,65.57,79.47,87.39,97.46,97.8,93.86,128,3,64,128,0.0,512,8192,0.001
pubmed_runtegawvkp_NeoGNN_hyperacs4suuc,10.4,30.69,47.81,65.57,79.47,87.39,24.32,10.4,30.69,47.81,65.57,79.47,87.39,97.46,97.8,93.86,128,3,64,128,0.0,1024,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyperhsyxm4up,10.4,30.69,47.81,65.57,79.47,87.39,24.32,10.4,30.69,47.81,65.57,79.47,87.39,97.46,97.8,93.86,128,3,64,128,0.0,1024,4096,0.001
pubmed_runtegawvkp_NeoGNN_hyperxbhp7wns,10.79,30.69,47.81,65.57,79.47,87.39,24.32,10.79,30.69,47.81,65.57,79.47,87.39,97.46,97.8,93.86,128,3,64,128,0.0,1024,8192,0.01
pubmed_runtegawvkp_NeoGNN_hyperup9sdl9p,10.79,30.69,47.81,65.57,79.47,87.39,24.32,10.79,30.69,47.81,65.57,79.47,87.39,97.46,97.8,93.86,128,3,64,128,0.0,1024,8192,0.001
pubmed_runtegawvkp_NeoGNN_hyperkhjpho9j,10.79,30.69,47.81,65.57,79.47,87.39,24.32,10.79,30.69,47.81,65.57,79.47,87.39,97.46,97.8,93.86,128,3,64,128,0.1,512,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyperr1ue6jdf,10.79,30.69,47.81,65.57,79.47,87.39,24.32,10.79,30.69,47.81,65.57,79.47,87.39,97.46,97.8,93.86,128,3,64,128,0.1,512,4096,0.001
pubmed_runtegawvkp_NeoGNN_hyperh7qmzk9r,10.79,30.69,47.81,65.57,79.47,87.39,24.32,10.79,30.69,47.81,65.57,79.47,87.39,97.46,97.8,93.86,128,3,64,128,0.1,512,8192,0.01
pubmed_runtegawvkp_NeoGNN_hyperfzyuvjvy,10.79,30.69,47.81,65.57,79.47,87.39,24.32,10.79,30.69,47.81,65.57,79.47,87.39,97.46,97.8,93.86,128,3,64,128,0.1,512,8192,0.001
pubmed_runtegawvkp_NeoGNN_hyperhv55li5u,10.79,30.69,47.81,65.57,79.47,87.39,24.32,10.79,30.69,47.81,65.57,79.47,87.39,97.46,97.8,93.86,128,3,64,128,0.1,1024,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyperb6s4mdgu,10.79,30.69,47.81,65.57,79.47,87.39,24.32,10.79,30.69,47.81,65.57,79.47,87.39,97.46,97.8,93.86,128,3,64,128,0.1,1024,4096,0.001
pubmed_runtegawvkp_NeoGNN_hypercyswd8ya,10.79,30.69,47.81,65.57,79.47,87.39,24.32,10.79,30.69,47.81,65.57,79.47,87.39,97.46,97.8,93.86,128,3,64,128,0.1,1024,8192,0.01
pubmed_runtegawvkp_NeoGNN_hypermmdtbe6n,10.79,30.69,47.81,65.57,79.47,87.39,24.32,10.79,30.69,47.81,65.57,79.47,87.39,97.46,97.8,93.86,128,3,64,128,0.1,1024,8192,0.001
pubmed_runtegawvkp_NeoGNN_hyperx9up5rzb,10.79,30.69,47.81,65.57,79.47,87.39,24.32,10.79,30.69,47.81,65.57,79.47,87.39,97.46,97.8,93.86,128,3,64,128,0.3,512,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyperqavrip6f,10.79,30.69,47.81,65.57,79.47,87.39,24.32,10.79,30.69,47.81,65.57,79.47,87.39,97.46,97.8,93.86,128,3,64,128,0.3,512,4096,0.001
pubmed_runtegawvkp_NeoGNN_hyper7nv4zxx3,3.54,30.69,47.81,65.57,79.47,87.39,16.72,3.54,30.69,47.81,65.57,79.47,87.39,97.46,97.8,93.86,128,3,64,128,0.3,512,8192,0.01
pubmed_runtegawvkp_NeoGNN_hyperasgfm20b,3.54,30.69,47.81,65.57,79.47,87.39,16.72,3.54,30.69,47.81,65.57,79.47,87.39,97.46,97.8,93.86,128,3,64,128,0.3,512,8192,0.001
pubmed_runtegawvkp_NeoGNN_hyperxw2ys4jk,3.54,30.69,47.81,65.57,79.47,87.39,16.72,3.54,30.69,47.81,65.57,79.47,87.39,97.46,97.8,93.86,128,3,64,128,0.3,1024,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyperbn4785ry,3.54,30.69,47.81,65.57,81.23,88.38,16.72,3.54,30.69,47.81,65.57,81.23,88.38,97.46,97.8,93.86,128,3,64,128,0.3,1024,4096,0.001
pubmed_runtegawvkp_NeoGNN_hyper059qzcnt,3.54,30.69,47.81,65.57,81.23,88.38,16.72,3.54,30.69,47.81,65.57,81.23,88.38,97.46,97.8,93.86,128,3,64,128,0.3,1024,8192,0.01
pubmed_runtegawvkp_NeoGNN_hyperugcxw7a1,3.54,30.69,47.81,65.57,81.23,88.38,16.72,3.54,30.69,47.81,65.57,81.23,88.38,97.46,97.8,93.86,128,3,64,128,0.3,1024,8192,0.001
pubmed_runtegawvkp_NeoGNN_hyperuvmwoqsa,3.54,30.69,47.81,65.57,81.23,88.38,16.72,3.54,30.69,47.81,65.57,81.23,88.38,97.46,97.8,93.86,128,3,64,128,0.5,512,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyperg5iv0nk9,3.54,30.69,47.81,65.57,81.23,88.38,16.72,3.54,30.69,47.81,65.57,81.23,88.38,97.46,97.8,93.86,128,3,64,128,0.5,512,4096,0.001
pubmed_runtegawvkp_NeoGNN_hyperr9au8h62,3.54,30.69,47.81,65.57,81.23,88.38,16.72,3.54,30.69,47.81,65.57,81.23,88.38,97.46,97.8,93.86,128,3,64,128,0.5,512,8192,0.01
pubmed_runtegawvkp_NeoGNN_hypermoqmwmaq,3.54,30.69,47.81,65.57,81.23,88.38,16.72,3.54,30.69,47.81,65.57,81.23,88.38,97.46,97.8,93.86,128,3,64,128,0.5,512,8192,0.001
pubmed_runtegawvkp_NeoGNN_hyperugibe8pv,3.54,30.69,47.81,65.57,81.23,88.38,16.72,3.54,30.69,47.81,65.57,81.23,88.38,97.46,97.8,93.86,128,3,64,128,0.5,1024,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyperdin0906f,3.54,30.69,47.81,65.57,81.23,88.38,16.72,3.54,30.69,47.81,65.57,81.23,88.38,97.46,97.8,93.86,128,3,64,128,0.5,1024,4096,0.001
pubmed_runtegawvkp_NeoGNN_hyperv051zlzy,3.54,30.69,47.81,65.57,81.23,88.38,16.72,3.54,30.69,47.81,65.57,81.23,88.38,97.46,97.8,93.86,128,3,64,128,0.5,1024,8192,0.01
pubmed_runtegawvkp_NeoGNN_hyper2ngs9fdk,3.54,30.69,47.81,65.57,81.23,88.38,16.72,3.54,30.69,47.81,65.57,81.23,88.38,97.46,97.8,93.86,128,3,64,128,0.5,1024,8192,0.001
pubmed_runtegawvkp_NeoGNN_hyper6abp5cy0,3.54,30.69,47.81,65.57,81.23,88.38,16.72,3.54,30.69,47.81,65.57,81.23,88.38,97.46,97.8,93.86,128,3,128,64,0.0,512,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyper3o5hdqya,3.54,30.69,47.81,65.57,81.23,88.38,16.72,3.54,30.69,47.81,65.57,81.23,88.38,97.46,97.8,93.86,128,3,128,64,0.0,512,4096,0.001
pubmed_runtegawvkp_NeoGNN_hyper1mhdo9vp,3.54,30.69,47.81,65.57,81.23,88.38,16.72,3.54,30.69,47.81,65.57,81.23,88.38,97.46,97.8,93.86,128,3,128,64,0.0,512,8192,0.01
pubmed_runtegawvkp_NeoGNN_hyperjirk626n,3.54,30.69,47.81,65.57,81.23,88.38,16.72,3.54,30.69,47.81,65.57,81.23,88.38,97.46,97.8,93.86,128,3,128,64,0.0,512,8192,0.001
pubmed_runtegawvkp_NeoGNN_hyper2jk3yog9,3.54,30.69,47.81,65.57,81.23,88.38,16.72,3.54,30.69,47.81,65.57,81.23,88.38,97.71,98.02,93.86,128,3,128,64,0.0,1024,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyper9vrkld9u,3.54,30.69,47.81,65.57,81.23,88.38,16.72,3.54,30.69,47.81,65.57,81.23,88.38,97.71,98.02,93.86,128,3,128,64,0.0,1024,4096,0.001
pubmed_runtegawvkp_NeoGNN_hypery18gi3ti,3.54,30.69,47.81,65.57,81.23,88.38,16.72,3.54,30.69,47.81,65.57,81.23,88.38,97.71,98.02,93.86,128,3,128,64,0.0,1024,8192,0.01
pubmed_runtegawvkp_NeoGNN_hyperxwud0faw,3.54,30.69,47.81,65.57,81.23,88.38,16.72,3.54,30.69,47.81,65.57,81.23,88.38,97.71,98.02,93.86,128,3,128,64,0.0,1024,8192,0.001
pubmed_runtegawvkp_NeoGNN_hyperkegi194e,3.54,30.69,47.81,65.57,81.23,88.38,16.72,3.54,30.69,47.81,65.57,81.23,88.38,97.71,98.02,93.86,128,3,128,64,0.1,512,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyper139wu99z,3.54,30.69,49.44,65.57,81.23,88.38,16.72,3.54,30.69,49.44,65.57,81.23,88.38,97.71,98.02,93.86,128,3,128,64,0.1,512,4096,0.001
pubmed_runtegawvkp_NeoGNN_hyperdy0u24zv,3.54,30.69,49.44,65.57,81.23,88.38,16.72,3.54,30.69,49.44,65.57,81.23,88.38,97.71,98.02,93.86,128,3,128,64,0.1,512,8192,0.01
pubmed_runtegawvkp_NeoGNN_hyper07tap5ry,3.54,30.69,49.44,65.57,81.23,88.38,16.72,3.54,30.69,49.44,65.57,81.23,88.38,97.71,98.02,93.86,128,3,128,64,0.1,512,8192,0.001
pubmed_runtegawvkp_NeoGNN_hyperp1jk3jmy,2.78,30.69,49.44,65.57,81.23,88.38,16.72,2.78,30.69,49.44,65.57,81.23,88.38,97.71,98.02,93.86,128,3,128,64,0.1,1024,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyper1akfnlpy,2.78,30.69,49.44,65.57,81.23,88.38,16.72,2.78,30.69,49.44,65.57,81.23,88.38,97.71,98.02,93.86,128,3,128,64,0.1,1024,4096,0.001
pubmed_runtegawvkp_NeoGNN_hyper78hus638,2.78,30.69,49.44,65.57,81.23,88.38,16.72,2.78,30.69,49.44,65.57,81.23,88.38,97.71,98.02,93.86,128,3,128,64,0.1,1024,8192,0.01
pubmed_runtegawvkp_NeoGNN_hyper35ph3ln7,2.78,30.69,49.44,65.57,81.23,88.38,16.72,2.78,30.69,49.44,65.57,81.23,88.38,97.71,98.02,93.86,128,3,128,64,0.1,1024,8192,0.001
pubmed_runtegawvkp_NeoGNN_hyper6ymm1wpq,2.78,30.69,49.44,65.57,81.23,88.38,16.72,2.78,30.69,49.44,65.57,81.23,88.38,97.71,98.02,93.86,128,3,128,64,0.3,512,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyper7ur8c27e,2.78,30.69,49.44,65.57,81.23,87.88,16.72,2.78,30.69,49.44,65.57,81.23,87.88,97.71,98.02,93.86,128,3,128,64,0.3,512,4096,0.001
pubmed_runtegawvkp_NeoGNN_hypertw24svsg,2.78,30.69,49.44,65.57,81.23,87.88,16.72,2.78,30.69,49.44,65.57,81.23,87.88,97.71,98.02,93.86,128,3,128,64,0.3,512,8192,0.01
pubmed_runtegawvkp_NeoGNN_hypere9rc6yvd,2.78,30.69,49.44,65.57,81.23,87.88,16.72,2.78,30.69,49.44,65.57,81.23,87.88,97.71,98.02,93.86,128,3,128,64,0.3,512,8192,0.001
pubmed_runtegawvkp_NeoGNN_hypery6oapk70,2.78,30.69,49.44,65.57,81.23,87.88,16.72,2.78,30.69,49.44,65.57,81.23,87.88,97.71,98.02,93.86,128,3,128,64,0.3,1024,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyperor1dobr2,2.78,30.69,49.44,65.57,81.77,87.88,16.72,2.78,30.69,49.44,65.57,81.77,87.88,97.71,98.02,93.86,128,3,128,64,0.3,1024,4096,0.001
pubmed_runtegawvkp_NeoGNN_hyperh9qss8br,2.78,30.69,49.44,65.57,81.77,87.88,16.72,2.78,30.69,49.44,65.57,81.77,87.88,97.71,98.02,93.86,128,3,128,64,0.3,1024,8192,0.01
pubmed_runtegawvkp_NeoGNN_hyperwqiuelwl,2.78,30.69,49.44,65.57,81.77,87.88,16.72,2.78,30.69,49.44,65.57,81.77,87.88,97.71,98.02,93.86,128,3,128,64,0.3,1024,8192,0.001
pubmed_runtegawvkp_NeoGNN_hyperkqprk1k2,2.78,30.69,49.44,65.57,81.77,87.88,16.72,2.78,30.69,49.44,65.57,81.77,87.88,97.71,98.02,93.86,128,3,128,64,0.5,512,4096,0.01
pubmed_runtegawvkp_NeoGNN_hyperliapkwou,2.78,30.69,49.44,65.57,81.77,87.88,16.72,2.78,30.69,49.44,65.57,81.77,87.88,97.71,98.02,93.86,128,3,128,64,0.5,512,4096,0.001
pubmed_runtegawvkp_NeoGNN_hypers4odfijz,2.78,30.69,49.44,65.57,81.77,87.88,16.72,2.78,30.69,49.44,65.57,81.77,87.88,97.71,98.02,93.86,128,3,128,64,0.5,512,8192,0.01
pubmed_runtegawvkp_NeoGNN_hyper2vs9vqeb,2.78,30.69,49.44,65.57,81.77,87.88,16.72,2.78,30.69,49.44,65.57,81.77,87.88,97.71,98.02,93.86,128,3,128,64,0.5,512,8192,0.001
pubmed_runtegawvkp_NeoGNN_hyperhn1d4f1g,2.78,30.69,49.44,65.57,81.77,87.88,16.72,2.78,30.69,49.44,65.57,81.77,87.88,97.71,98.02,93.86,128,3,128,64,0.5,1024,4096,0.01
