Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,hidden_channels,batch_size,lr,max_hash_hops,label_dropout,feature_dropout,sign_dropout
arxiv_2023_runlp58sh3g_ELPH_hypervaba9qty,22.18,36.39,52.39,58.93,59.34,68.66,30.65,22.18,36.39,52.39,58.93,59.34,68.66,87.24,89.68,76.58,128,512,0.01,3,0.1,0.3,
arxiv_2023_runlp58sh3g_ELPH_hyperbi0jxe5u,22.18,36.39,52.39,58.93,59.34,68.66,30.65,22.18,36.39,52.39,58.93,59.34,68.66,87.24,89.68,76.58,128,512,0.01,3,0.1,0.5,
arxiv_2023_runlp58sh3g_ELPH_hyperx1gefngn,22.18,36.39,52.39,58.93,59.34,68.66,30.65,22.18,36.39,52.39,58.93,59.34,68.66,87.24,89.68,78.23,128,512,0.01,3,0.3,0.1,
arxiv_2023_runlp58sh3g_ELPH_hyperw5rwhero,22.18,36.39,52.39,58.93,59.34,68.66,30.65,22.18,36.39,52.39,58.93,59.34,68.66,87.24,89.68,78.23,128,512,0.01,3,0.3,0.3,
arxiv_2023_runlp58sh3g_ELPH_hyper9zzqy22e,22.18,36.39,52.39,58.93,59.34,68.66,30.65,22.18,36.39,52.39,58.93,59.34,68.66,87.24,89.68,78.23,128,512,0.01,3,0.3,0.5,
arxiv_2023_runlp58sh3g_ELPH_hyperddfigkr7,22.18,36.39,52.39,58.93,59.34,68.66,30.65,22.18,36.39,52.39,58.93,59.34,68.66,87.24,89.68,78.23,128,512,0.01,3,0.5,0.1,
arxiv_2023_runlp58sh3g_ELPH_hyperrd9pu0yn,22.18,36.39,52.39,58.93,59.34,68.66,30.65,22.18,36.39,52.39,58.93,59.34,68.66,87.24,89.68,78.23,128,512,0.01,3,0.5,0.3,
arxiv_2023_runlp58sh3g_ELPH_hyper9290v0w5,22.18,36.39,52.39,58.93,59.34,68.66,30.65,22.18,36.39,52.39,58.93,59.34,68.66,87.24,89.68,78.23,128,512,0.01,3,0.5,0.5,
arxiv_2023_runlp58sh3g_ELPH_hyper9kl21js7,22.18,36.39,52.39,58.93,59.34,68.66,30.65,22.18,36.39,52.39,58.93,59.34,68.66,87.24,89.68,78.23,128,512,0.001,2,0.1,0.1,
arxiv_2023_runlp58sh3g_ELPH_hyper1jscgan7,22.18,36.39,52.39,58.93,59.34,68.66,30.65,22.18,36.39,52.39,58.93,59.34,68.66,87.24,89.68,78.23,128,512,0.001,2,0.1,0.3,
arxiv_2023_runlp58sh3g_ELPH_hyper1d4nm1oe,22.18,42.51,52.39,58.93,59.34,68.66,30.65,22.18,42.51,52.39,58.93,59.34,68.66,87.24,89.68,78.23,128,512,0.001,2,0.1,0.5,
arxiv_2023_runlp58sh3g_ELPH_hyperhz349jce,22.18,42.51,52.39,58.93,59.34,68.66,30.65,22.18,42.51,52.39,58.93,59.34,68.66,87.24,89.68,78.23,128,512,0.001,2,0.3,0.1,
arxiv_2023_runlp58sh3g_ELPH_hyper0akveo67,22.18,42.51,52.39,58.93,59.34,68.66,30.65,22.18,42.51,52.39,58.93,59.34,68.66,87.24,89.68,78.23,128,512,0.001,2,0.3,0.3,
arxiv_2023_runlp58sh3g_ELPH_hyperskb06e6y,22.18,42.51,52.39,58.93,59.34,68.66,30.65,22.18,42.51,52.39,58.93,59.34,68.66,87.24,89.68,78.23,128,512,0.001,2,0.3,0.5,
arxiv_2023_runlp58sh3g_ELPH_hyper7q5wwiup,22.18,42.51,52.39,58.93,59.34,68.66,30.65,22.18,42.51,52.39,58.93,59.34,68.66,87.24,89.68,78.23,128,512,0.001,2,0.5,0.1,
arxiv_2023_runlp58sh3g_ELPH_hyperp7f34oyb,22.18,42.51,52.39,58.93,59.34,68.66,30.65,22.18,42.51,52.39,58.93,59.34,68.66,87.24,89.68,78.23,128,512,0.001,2,0.5,0.3,
arxiv_2023_runlp58sh3g_ELPH_hypervnrpqvzq,22.18,42.51,52.39,58.93,59.34,68.66,30.65,22.18,42.51,52.39,58.93,59.34,68.66,87.24,89.68,78.23,128,512,0.001,2,0.5,0.5,
arxiv_2023_runlp58sh3g_ELPH_hyperj218i9fj,22.18,42.51,54.19,60.63,64.69,69.89,30.65,22.18,42.51,54.19,60.63,64.69,69.89,87.24,89.68,78.23,128,512,0.001,3,0.1,0.1,
arxiv_2023_runlp58sh3g_ELPH_hyper3inqzpps,22.18,42.51,54.19,60.63,64.69,69.89,30.65,22.18,42.51,54.19,60.63,64.69,69.89,87.24,89.68,78.23,128,512,0.001,3,0.1,0.3,
arxiv_2023_runlp58sh3g_ELPH_hyper02oogolt,21.77,42.51,54.19,60.63,64.69,69.89,30.56,21.77,42.51,54.19,60.63,64.69,69.89,87.24,89.68,78.23,128,512,0.001,3,0.1,0.5,
arxiv_2023_runlp58sh3g_ELPH_hyperkn81bmuv,21.77,42.51,54.19,60.63,65.88,70.87,30.56,21.77,42.51,54.19,60.63,65.88,70.87,87.24,89.68,78.23,128,512,0.001,3,0.3,0.1,
arxiv_2023_runlp58sh3g_ELPH_hyperngxvic5g,21.77,42.51,54.19,60.63,65.88,70.87,30.56,21.77,42.51,54.19,60.63,65.88,70.87,87.24,89.68,78.23,128,512,0.001,3,0.3,0.3,
arxiv_2023_runlp58sh3g_ELPH_hyperki31d2hr,21.77,42.51,54.19,60.63,65.88,70.87,30.56,21.77,42.51,54.19,60.63,65.88,70.87,87.24,89.68,78.23,128,512,0.001,3,0.3,0.5,
arxiv_2023_runlp58sh3g_ELPH_hyper8da9626r,21.77,42.51,54.19,60.63,65.88,70.87,30.56,21.77,42.51,54.19,60.63,65.88,70.87,87.24,89.68,78.23,128,512,0.001,3,0.5,0.1,
arxiv_2023_runlp58sh3g_ELPH_hyperzm5nugfv,21.77,42.51,54.19,60.63,65.88,70.87,30.56,21.77,42.51,54.19,60.63,65.88,70.87,87.24,89.68,78.23,128,512,0.001,3,0.5,0.3,
arxiv_2023_runlp58sh3g_ELPH_hyperg42qt3hv,21.77,42.51,54.19,60.63,65.88,70.87,30.56,21.77,42.51,54.19,60.63,65.88,70.87,87.24,89.68,78.23,128,512,0.001,3,0.5,0.5,
arxiv_2023_runlp58sh3g_ELPH_hyperjeo62df3,21.77,42.51,54.19,60.63,65.88,70.87,30.56,21.77,42.51,54.19,60.63,65.88,70.87,87.24,89.68,78.23,128,512,0.0001,2,0.1,0.1,
arxiv_2023_runlp58sh3g_ELPH_hypersjgub6sx,21.77,42.51,54.19,60.63,65.88,70.87,30.56,21.77,42.51,54.19,60.63,65.88,70.87,87.24,89.68,78.23,128,512,0.0001,2,0.1,0.3,
arxiv_2023_runlp58sh3g_ELPH_hyperkfhaf19g,21.77,42.51,54.19,60.63,65.88,70.87,30.56,21.77,42.51,54.19,60.63,65.88,70.87,87.24,89.68,78.23,128,512,0.0001,2,0.1,0.5,
arxiv_2023_runlp58sh3g_ELPH_hypero7fhggiv,21.77,42.51,54.19,60.63,65.88,70.87,30.56,21.77,42.51,54.19,60.63,65.88,70.87,87.24,89.68,78.23,128,512,0.0001,2,0.3,0.1,
arxiv_2023_runlp58sh3g_ELPH_hyper0f2fvhak,21.77,42.51,54.19,60.63,65.88,70.87,30.56,21.77,42.51,54.19,60.63,65.88,70.87,87.24,89.68,78.23,128,512,0.0001,2,0.3,0.3,
arxiv_2023_runlp58sh3g_ELPH_hypery5j5pp1z,21.77,42.51,54.19,60.63,65.88,70.87,30.56,21.77,42.51,54.19,60.63,65.88,70.87,87.24,89.68,78.23,128,512,0.0001,2,0.3,0.5,
arxiv_2023_runlp58sh3g_ELPH_hyperzv1ki63g,21.77,42.51,54.19,60.63,65.88,70.87,30.56,21.77,42.51,54.19,60.63,65.88,70.87,87.24,89.68,78.23,128,512,0.0001,2,0.5,0.1,
arxiv_2023_runlp58sh3g_ELPH_hyperzc219o7j,21.77,42.51,54.19,60.63,65.88,70.87,30.56,21.77,42.51,54.19,60.63,65.88,70.87,87.24,89.68,78.23,128,512,0.0001,2,0.5,0.3,
arxiv_2023_runlp58sh3g_ELPH_hyperyhsofl2p,21.77,42.51,54.19,60.63,65.88,70.87,30.56,21.77,42.51,54.19,60.63,65.88,70.87,87.24,89.68,78.23,128,512,0.0001,2,0.5,0.5,
arxiv_2023_runlp58sh3g_ELPH_hyper9ev9va08,21.77,42.51,54.19,60.63,65.88,70.87,30.56,21.77,42.51,54.19,60.63,65.88,70.87,87.24,89.68,78.23,128,512,0.0001,3,0.1,0.1,
arxiv_2023_runlp58sh3g_ELPH_hypera9rbd1so,21.77,42.51,54.19,60.63,65.88,70.87,30.56,21.77,42.51,54.19,60.63,65.88,70.87,87.24,89.68,78.23,128,512,0.0001,3,0.1,0.3,
arxiv_2023_runlp58sh3g_ELPH_hyperdr4aua7l,21.77,42.51,54.19,60.63,65.88,70.87,30.56,21.77,42.51,54.19,60.63,65.88,70.87,87.24,89.68,78.23,128,512,0.0001,3,0.1,0.5,
arxiv_2023_runlp58sh3g_ELPH_hyperp0g01gu7,21.77,42.51,54.19,60.63,65.88,70.87,30.56,21.77,42.51,54.19,60.63,65.88,70.87,87.24,89.68,78.23,128,512,0.0001,3,0.3,0.1,
arxiv_2023_runlp58sh3g_ELPH_hyperpj01woq4,21.77,42.51,54.19,60.63,65.88,70.87,30.56,21.77,42.51,54.19,60.63,65.88,70.87,87.24,89.68,78.23,128,512,0.0001,3,0.3,0.3,
arxiv_2023_runlp58sh3g_ELPH_hyper8brsbnul,21.77,42.51,54.19,60.63,65.88,70.87,30.56,21.77,42.51,54.19,60.63,65.88,70.87,87.24,89.68,78.23,128,512,0.0001,3,0.3,0.5,
arxiv_2023_runlp58sh3g_ELPH_hyperyfm724rt,21.77,42.51,54.19,60.63,65.88,70.87,30.56,21.77,42.51,54.19,60.63,65.88,70.87,87.24,89.68,78.23,128,512,0.0001,3,0.5,0.1,
arxiv_2023_runlp58sh3g_ELPH_hyperinxu302d,21.77,42.51,54.19,60.63,65.88,70.87,30.56,21.77,42.51,54.19,60.63,65.88,70.87,87.24,89.68,78.23,128,512,0.0001,3,0.5,0.3,
arxiv_2023_runlp58sh3g_ELPH_hyperfxkgn59l,21.77,42.51,54.19,60.63,65.88,70.87,30.56,21.77,42.51,54.19,60.63,65.88,70.87,87.24,89.68,78.23,128,512,0.0001,3,0.5,0.5,
arxiv_2023_runlp58sh3g_ELPH_hyper3bxejw15,21.77,42.51,54.19,60.63,65.88,70.87,30.56,21.77,42.51,54.19,60.63,65.88,70.87,87.24,89.68,78.23,128,1024,0.01,2,0.1,0.1,
arxiv_2023_runlp58sh3g_ELPH_hyperva5ppcyd,21.77,42.51,54.19,60.63,65.88,70.87,30.56,21.77,42.51,54.19,60.63,65.88,70.87,87.24,89.68,78.23,128,1024,0.01,2,0.1,0.3,
arxiv_2023_runlp58sh3g_ELPH_hyperbug7aacr,21.77,42.51,54.19,60.63,65.88,70.87,30.56,21.77,42.51,54.19,60.63,65.88,70.87,87.24,89.68,78.23,128,1024,0.01,2,0.1,0.5,
arxiv_2023_runlp58sh3g_ELPH_hyperxa5mzck4,21.77,42.51,54.19,60.63,65.88,70.87,30.56,21.77,42.51,54.19,60.63,65.88,70.87,87.24,89.68,78.23,128,1024,0.01,2,0.3,0.1,
arxiv_2023_runlp58sh3g_ELPH_hyper75v8nqh5,21.77,45.7,54.19,60.63,65.88,70.87,30.56,21.77,45.7,54.19,60.63,65.88,70.87,87.24,90.18,78.23,128,1024,0.01,2,0.3,0.3,
arxiv_2023_runlp58sh3g_ELPH_hyperszh98pmf,21.77,45.7,54.19,60.63,65.88,70.87,30.56,21.77,45.7,54.19,60.63,65.88,70.87,87.24,90.18,78.23,128,1024,0.01,2,0.3,0.5,
arxiv_2023_runlp58sh3g_ELPH_hypert10rnktu,21.77,45.7,54.19,60.63,65.88,70.87,30.56,21.77,45.7,54.19,60.63,65.88,70.87,87.24,90.18,78.23,128,1024,0.01,2,0.5,0.1,
arxiv_2023_runlp58sh3g_ELPH_hyperpc6x3bpt,21.77,45.7,54.19,60.63,65.88,70.87,30.56,21.77,45.7,54.19,60.63,65.88,70.87,87.24,90.18,78.23,128,1024,0.01,2,0.5,0.3,
arxiv_2023_runlp58sh3g_ELPH_hypers1vknukj,21.77,45.7,54.19,60.63,65.88,70.87,30.56,21.77,45.7,54.19,60.63,65.88,70.87,87.24,90.18,78.23,128,1024,0.01,2,0.5,0.5,
arxiv_2023_runlp58sh3g_ELPH_hyper7nmkq5y4,21.77,45.7,54.19,60.63,65.88,70.87,30.56,21.77,45.7,54.19,60.63,65.88,70.87,87.24,90.18,78.23,128,1024,0.01,3,0.1,0.1,
arxiv_2023_runlp58sh3g_ELPH_hyperlhxsiez3,21.77,45.7,54.19,60.63,65.88,70.87,30.56,21.77,45.7,54.19,60.63,65.88,70.87,87.24,90.18,48.3,128,1024,0.01,3,0.1,0.3,
arxiv_2023_runlp58sh3g_ELPH_hyperggaemnwr,21.77,45.7,54.19,60.63,65.88,70.87,30.56,21.77,45.7,54.19,60.63,65.88,70.87,87.24,90.18,48.3,128,1024,0.01,3,0.1,0.5,
arxiv_2023_runlp58sh3g_ELPH_hyperabpx9vem,21.77,45.7,54.19,60.63,65.88,70.87,30.56,21.77,45.7,54.19,60.63,65.88,70.87,87.24,90.18,48.3,128,1024,0.01,3,0.3,0.1,
arxiv_2023_runlp58sh3g_ELPH_hypernte81bn1,21.77,45.7,54.19,60.63,65.88,70.87,30.56,21.77,45.7,54.19,60.63,65.88,70.87,87.24,90.18,48.3,128,1024,0.01,3,0.3,0.3,
arxiv_2023_runlp58sh3g_ELPH_hyperv14wh6vq,21.77,45.7,54.19,60.63,65.88,70.87,30.56,21.77,45.7,54.19,60.63,65.88,70.87,87.24,90.18,48.3,128,1024,0.01,3,0.3,0.5,
arxiv_2023_runlp58sh3g_ELPH_hyperho81rqgz,21.77,45.7,54.19,60.63,65.88,70.87,30.56,21.77,45.7,54.19,60.63,65.88,70.87,87.24,90.18,48.3,128,1024,0.01,3,0.5,0.1,
arxiv_2023_runlp58sh3g_ELPH_hyper3otejdmf,21.77,45.7,54.19,60.63,65.88,70.87,30.56,21.77,45.7,54.19,60.63,65.88,70.87,87.24,90.18,48.3,128,1024,0.01,3,0.5,0.3,
arxiv_2023_runlp58sh3g_ELPH_hypery0k1swt5,21.77,45.7,54.19,60.63,65.88,70.87,30.56,21.77,45.7,54.19,60.63,65.88,70.87,87.24,90.18,48.3,128,1024,0.01,3,0.5,0.5,
arxiv_2023_runlp58sh3g_ELPH_hypersldfojpj,21.77,45.7,54.19,60.63,65.88,70.87,30.56,21.77,45.7,54.19,60.63,65.88,70.87,87.24,90.18,48.3,128,1024,0.001,2,0.1,0.1,
arxiv_2023_runlp58sh3g_ELPH_hyperc98spfsa,21.77,45.7,54.19,60.63,65.88,70.87,30.56,21.77,45.7,54.19,60.63,65.88,70.87,87.24,90.18,48.3,128,1024,0.001,2,0.1,0.3,
arxiv_2023_runlp58sh3g_ELPH_hyperv6y8np4c,21.77,39.32,54.19,60.63,65.88,70.87,30.56,21.77,39.32,54.19,60.63,65.88,70.87,87.24,90.18,48.3,128,1024,0.001,2,0.1,0.5,
arxiv_2023_runlp58sh3g_ELPH_hyperz62l5qoi,21.77,39.32,54.19,60.63,65.88,70.87,30.56,21.77,39.32,54.19,60.63,65.88,70.87,87.24,90.18,48.3,128,1024,0.001,2,0.3,0.1,
arxiv_2023_runlp58sh3g_ELPH_hyper9rquz31f,21.77,39.32,54.19,60.63,65.88,70.87,30.56,21.77,39.32,54.19,60.63,65.88,70.87,87.24,90.18,48.3,128,1024,0.001,2,0.3,0.3,
arxiv_2023_runlp58sh3g_ELPH_hyperq2cf0r3o,21.77,39.32,54.19,60.63,65.88,70.87,30.56,21.77,39.32,54.19,60.63,65.88,70.87,87.24,90.18,48.3,128,1024,0.001,2,0.3,0.5,
arxiv_2023_runlp58sh3g_ELPH_hypervko5v7e0,21.77,39.32,54.19,60.63,65.88,70.87,30.56,21.77,39.32,54.19,60.63,65.88,70.87,87.24,90.18,48.3,128,1024,0.001,2,0.5,0.1,
arxiv_2023_runlp58sh3g_ELPH_hyper8hc16rit,21.77,39.32,54.19,60.63,65.88,70.87,30.56,21.77,39.32,54.19,60.63,65.88,70.87,87.24,90.18,48.3,128,1024,0.001,2,0.5,0.3,
arxiv_2023_runlp58sh3g_ELPH_hyperxunqghxi,21.77,39.32,54.19,60.63,65.88,70.87,30.56,21.77,39.32,54.19,60.63,65.88,70.87,87.24,90.18,48.3,128,1024,0.001,2,0.5,0.5,
arxiv_2023_runlp58sh3g_ELPH_hyperzbmynmbj,21.77,39.32,54.19,60.63,65.88,70.87,30.56,21.77,39.32,54.19,60.63,65.88,70.87,87.24,90.18,51.31,128,1024,0.001,3,0.1,0.1,
arxiv_2023_runlp58sh3g_ELPH_hyperyp9cqtq3,21.77,39.32,54.19,60.63,65.88,70.87,30.56,21.77,39.32,54.19,60.63,65.88,70.87,87.24,90.18,51.31,128,1024,0.001,3,0.1,0.3,
arxiv_2023_runlp58sh3g_ELPH_hyperi879myxz,21.77,39.32,54.19,60.63,65.88,70.87,30.56,21.77,39.32,54.19,60.63,65.88,70.87,87.24,90.18,51.31,128,1024,0.001,3,0.1,0.5,
arxiv_2023_runlp58sh3g_ELPH_hyperjdsuv1cp,21.77,39.32,54.19,60.63,65.88,70.87,30.56,21.77,39.32,54.19,60.63,65.88,70.87,87.24,90.18,51.31,128,1024,0.001,3,0.3,0.1,
arxiv_2023_runlp58sh3g_ELPH_hypernijykv24,21.77,39.32,54.19,60.63,65.88,70.87,30.56,21.77,39.32,54.19,60.63,65.88,70.87,87.24,90.18,51.31,128,1024,0.001,3,0.3,0.3,
arxiv_2023_runlp58sh3g_ELPH_hyperozceerbk,21.77,39.32,54.19,60.63,65.88,70.87,30.56,21.77,39.32,54.19,60.63,65.88,70.87,87.24,90.18,51.31,128,1024,0.001,3,0.3,0.5,
arxiv_2023_runlp58sh3g_ELPH_hyperdobowe95,21.77,39.32,54.19,60.63,65.88,70.87,30.56,21.77,39.32,54.19,60.63,65.88,70.87,87.24,90.18,51.31,128,1024,0.001,3,0.5,0.1,
arxiv_2023_runlp58sh3g_ELPH_hyper1frmqdxt,21.77,39.32,54.19,60.63,65.88,70.87,30.56,21.77,39.32,54.19,60.63,65.88,70.87,87.24,90.18,51.31,128,1024,0.001,3,0.5,0.3,
arxiv_2023_runlp58sh3g_ELPH_hyperjj7s32mb,21.77,39.32,54.19,60.63,65.88,70.87,30.56,21.77,39.32,54.19,60.63,65.88,70.87,87.24,90.18,51.31,128,1024,0.001,3,0.5,0.5,
arxiv_2023_runlp58sh3g_ELPH_hyper5emhfjxc,21.77,39.32,54.19,60.63,65.88,70.87,30.56,21.77,39.32,54.19,60.63,65.88,70.87,87.24,90.18,51.31,128,1024,0.0001,2,0.1,0.1,
arxiv_2023_runlp58sh3g_ELPH_hyper5obxh2y2,21.77,39.32,54.19,60.63,65.88,70.87,30.56,21.77,39.32,54.19,60.63,65.88,70.87,87.24,90.18,51.31,128,1024,0.0001,2,0.1,0.3,
arxiv_2023_runlp58sh3g_ELPH_hyperbtneg08f,21.77,39.32,54.19,60.63,65.88,70.87,30.56,21.77,39.32,54.19,60.63,65.88,70.87,87.24,90.18,51.31,128,1024,0.0001,2,0.1,0.5,
arxiv_2023_runlp58sh3g_ELPH_hyperwf2y53uz,21.77,39.32,54.19,60.63,65.88,70.87,30.56,21.77,39.32,54.19,60.63,65.88,70.87,87.24,90.18,51.31,128,1024,0.0001,2,0.3,0.1,
arxiv_2023_runlp58sh3g_ELPH_hypercz8h7anm,21.77,39.32,54.19,60.63,65.88,70.87,30.56,21.77,39.32,54.19,60.63,65.88,70.87,87.24,90.18,51.31,128,1024,0.0001,2,0.3,0.3,
arxiv_2023_runlp58sh3g_ELPH_hypershbv1gzo,21.77,39.32,54.19,60.63,65.88,70.87,30.56,21.77,39.32,54.19,60.63,65.88,70.87,87.24,90.18,51.31,128,1024,0.0001,2,0.3,0.5,
arxiv_2023_runlp58sh3g_ELPH_hyperii04a2ye,21.77,39.32,54.19,60.63,65.88,70.87,30.56,21.77,39.32,54.19,60.63,65.88,70.87,87.24,90.18,51.31,128,1024,0.0001,2,0.5,0.1,
arxiv_2023_runlp58sh3g_ELPH_hyperusse7b5m,21.77,39.32,54.19,60.63,65.88,70.87,30.56,21.77,39.32,54.19,60.63,65.88,70.87,87.24,90.18,51.31,128,1024,0.0001,2,0.5,0.3,
arxiv_2023_runlp58sh3g_ELPH_hyper014kc8yt,21.77,39.32,54.19,60.63,65.88,70.87,30.56,21.77,39.32,54.19,60.63,65.88,70.87,87.24,90.18,51.31,128,1024,0.0001,2,0.5,0.5,
arxiv_2023_runlp58sh3g_ELPH_hypervkvmrr3c,21.77,39.32,54.19,60.63,65.88,70.87,30.56,21.77,39.32,54.19,60.63,65.88,70.87,87.24,90.18,51.31,128,1024,0.0001,3,0.1,0.1,
arxiv_2023_runlp58sh3g_ELPH_hypero086byd8,21.77,39.32,54.19,60.63,65.88,70.87,30.56,21.77,39.32,54.19,60.63,65.88,70.87,87.24,90.18,51.31,128,1024,0.0001,3,0.1,0.3,
arxiv_2023_runlp58sh3g_ELPH_hyper49c3hwaf,21.77,39.32,54.19,60.63,65.88,70.87,30.56,21.77,39.32,54.19,60.63,65.88,70.87,87.24,90.18,51.31,128,1024,0.0001,3,0.1,0.5,
arxiv_2023_runlp58sh3g_ELPH_hyper6bxc8iuy,21.77,39.32,54.19,60.63,65.88,70.87,30.56,21.77,39.32,54.19,60.63,65.88,70.87,87.24,90.18,51.31,128,1024,0.0001,3,0.3,0.1,
arxiv_2023_runlp58sh3g_ELPH_hypernkkftm9i,21.77,39.32,54.19,60.63,65.88,70.87,30.56,21.77,39.32,54.19,60.63,65.88,70.87,87.24,90.18,51.31,128,1024,0.0001,3,0.3,0.3,
arxiv_2023_runlp58sh3g_ELPH_hypery2dwhb9n,21.77,39.32,54.19,60.63,65.88,70.87,30.56,21.77,39.32,54.19,60.63,65.88,70.87,87.24,90.18,51.31,128,1024,0.0001,3,0.3,0.5,
arxiv_2023_runlp58sh3g_ELPH_hyperaiu1nbjm,21.77,39.32,54.19,60.63,65.88,70.87,30.56,21.77,39.32,54.19,60.63,65.88,70.87,87.24,90.18,51.31,128,1024,0.0001,3,0.5,0.1,
arxiv_2023_runlp58sh3g_ELPH_hyperste8sc3y,21.77,39.32,54.19,60.63,65.88,70.87,30.56,21.77,39.32,54.19,60.63,65.88,70.87,87.24,90.18,51.31,128,1024,0.0001,3,0.5,0.3,
arxiv_2023_runlp58sh3g_ELPH_hyperg26it213,21.77,39.32,54.19,60.63,65.88,70.87,30.56,21.77,39.32,54.19,60.63,65.88,70.87,87.24,90.18,51.31,128,1024,0.0001,3,0.5,0.5,
arxiv_2023_runlp58sh3g_ELPH_hyperbn3z9x8v,21.77,45.39,54.19,60.63,65.88,70.87,30.56,21.77,45.39,54.19,60.63,65.88,70.87,87.24,90.18,51.31,256,512,0.01,2,0.1,0.1,
arxiv_2023_runlp58sh3g_ELPH_hypervdqu2krk,21.77,45.39,54.19,60.63,65.88,70.87,30.56,21.77,45.39,54.19,60.63,65.88,70.87,87.24,90.18,51.31,256,512,0.01,2,0.1,0.3,
arxiv_2023_runlp58sh3g_ELPH_hyper0ysmlaz0,21.77,45.39,54.19,60.63,65.88,70.87,30.56,21.77,45.39,54.19,60.63,65.88,70.87,87.24,90.18,51.31,256,512,0.01,2,0.1,0.5,
arxiv_2023_runlp58sh3g_ELPH_hyperuihsxukt,21.77,45.39,54.19,60.63,65.88,70.87,30.56,21.77,45.39,54.19,60.63,65.88,70.87,87.24,90.18,51.31,256,512,0.01,2,0.3,0.1,
arxiv_2023_runlp58sh3g_ELPH_hyperj7l8xbce,21.77,45.39,54.19,60.63,65.88,70.87,30.56,21.77,45.39,54.19,60.63,65.88,70.87,87.24,90.18,51.31,256,512,0.01,2,0.3,0.3,
arxiv_2023_runlp58sh3g_ELPH_hyperfuif7wsp,21.77,45.39,54.19,60.63,65.88,70.87,30.56,21.77,45.39,54.19,60.63,65.88,70.87,87.24,90.18,51.31,256,512,0.01,2,0.3,0.5,
arxiv_2023_runlp58sh3g_ELPH_hyper7c4c5ro4,21.77,45.39,54.19,60.63,65.88,70.87,30.56,21.77,45.39,54.19,60.63,65.88,70.87,87.24,90.18,51.31,256,512,0.01,2,0.5,0.1,
arxiv_2023_runlp58sh3g_ELPH_hyperda5wtlf2,21.77,45.39,54.19,60.63,65.88,70.87,30.56,21.77,45.39,54.19,60.63,65.88,70.87,87.24,90.18,51.31,256,512,0.01,2,0.5,0.3,
arxiv_2023_runlp58sh3g_ELPH_hypermm4du6e8,21.77,45.39,54.19,60.63,65.88,70.87,30.56,21.77,45.39,54.19,60.63,65.88,70.87,87.24,90.18,51.31,256,512,0.01,2,0.5,0.5,
arxiv_2023_runlp58sh3g_ELPH_hyper7u9n9jgr,21.77,45.39,54.19,60.63,65.88,70.87,30.56,21.77,45.39,54.19,60.63,65.88,70.87,87.24,90.18,51.31,256,512,0.01,3,0.1,0.1,
arxiv_2023_runlp58sh3g_ELPH_hyperxl39q6rb,21.77,45.39,54.19,60.63,65.88,70.87,30.56,21.77,45.39,54.19,60.63,65.88,70.87,87.24,90.18,51.31,256,512,0.01,3,0.1,0.3,
arxiv_2023_runlp58sh3g_ELPH_hypery3v6o7eq,21.77,45.39,54.19,60.63,65.88,70.87,30.56,21.77,45.39,54.19,60.63,65.88,70.87,87.24,90.18,51.31,256,512,0.01,3,0.1,0.5,
arxiv_2023_runlp58sh3g_ELPH_hypermyfsqdon,21.77,45.39,54.19,60.63,65.88,70.87,30.56,21.77,45.39,54.19,60.63,65.88,70.87,87.24,90.18,51.31,256,512,0.01,3,0.3,0.1,
arxiv_2023_runlp58sh3g_ELPH_hyperwbr88bve,21.77,45.39,54.19,60.63,65.88,70.87,30.56,21.77,45.39,54.19,60.63,65.88,70.87,87.24,90.18,51.31,256,512,0.01,3,0.3,0.3,
arxiv_2023_runlp58sh3g_ELPH_hyperhnb9x2tv,21.77,45.39,54.19,60.63,65.88,70.87,30.56,21.77,45.39,54.19,60.63,65.88,70.87,87.24,90.18,51.31,256,512,0.01,3,0.3,0.5,
arxiv_2023_runlp58sh3g_ELPH_hyperqzxyb97a,21.77,45.39,54.19,60.63,65.88,70.87,30.56,21.77,45.39,54.19,60.63,65.88,70.87,87.24,90.18,51.31,256,512,0.01,3,0.5,0.1,
arxiv_2023_runlp58sh3g_ELPH_hyperumvj69r0,21.77,45.39,54.19,60.63,65.88,70.87,30.56,21.77,45.39,54.19,60.63,65.88,70.87,87.24,90.18,51.31,256,512,0.01,3,0.5,0.3,
arxiv_2023_runlp58sh3g_ELPH_hyperpzplx7d3,21.77,45.39,54.19,60.63,65.88,70.87,30.56,21.77,45.39,54.19,60.63,65.88,70.87,87.24,90.18,51.31,256,512,0.01,3,0.5,0.5,
arxiv_2023_runlp58sh3g_ELPH_hyper8zis0ypy,21.77,45.39,54.19,60.63,65.88,70.87,30.56,21.77,45.39,54.19,60.63,65.88,70.87,87.24,90.18,51.31,256,512,0.001,2,0.1,0.1,
arxiv_2023_runlp58sh3g_ELPH_hyperqn90w838,21.77,45.39,54.19,60.63,65.88,70.87,30.56,21.77,45.39,54.19,60.63,65.88,70.87,87.24,90.18,51.31,256,512,0.001,2,0.1,0.3,
arxiv_2023_runlp58sh3g_ELPH_hypers60ya1ci,21.77,42.61,54.19,60.63,65.88,70.87,30.56,21.77,42.61,54.19,60.63,65.88,70.87,87.24,90.18,51.31,256,512,0.001,2,0.1,0.5,
